id,task,dataset,n,p,dataset_seed,category,method,method_seed,HPs,time,success,R2,R2train
reg_11_623_29_3_Baseline_Intercept_0_nohp,reg,11,623,29,3,Baseline,Intercept,0,nohp,0.000698089599609375,True,-1.1216744304487491e-06,0.0
reg_11_623_29_3_GLM_Ridge_0_nohp,reg,11,623,29,3,GLM,Ridge,0,nohp,0.0020024776458740234,True,0.6887047677903728,0.7918356661277951
reg_11_623_29_3_GLM_Lasso_0_nohp,reg,11,623,29,3,GLM,Lasso,0,nohp,0.0418398380279541,True,0.6958263568531289,0.790324577942277
reg_11_623_29_3_GLM_Enet_0_nohp,reg,11,623,29,3,GLM,Enet,0,nohp,0.04646563529968262,True,0.6966897032272903,0.7903737968653912
reg_11_623_29_3_TREE_CART_0_nohp,reg,11,623,29,3,TREE,CART,0,nohp,0.005273103713989258,True,0.5644555591124163,0.9995180878190806
reg_11_623_29_3_RF_XRF_0_nohp,reg,11,623,29,3,RF,XRF,0,nohp,0.23851680755615234,True,0.7683676944118515,0.9995180878190806
reg_11_623_29_3_GBDT_xgb_sklearn_0_nohp,reg,11,623,29,3,GBDT,xgb_sklearn,0,nohp,0.10309743881225586,True,0.7930072850182632,0.921967886603638
reg_11_623_29_3_SVM_Kernel_0_nohp,reg,11,623,29,3,SVM,Kernel,0,nohp,0.00751185417175293,True,0.6858759115589637,0.7919466919744067
reg_11_623_29_3_SVM_NuSVM_0_nohp,reg,11,623,29,3,SVM,NuSVM,0,nohp,0.04302167892456055,True,0.7376261419324122,0.8775031544482945
reg_11_623_29_3_NN_MLP_sklearn_0_nohp,reg,11,623,29,3,NN,MLP_sklearn,0,nohp,0.5135252475738525,True,0.6087885342120374,0.918662474123765
reg_11_623_29_3_RF_RF_0_nohp,reg,11,623,29,3,RF,RF,0,nohp,0.30977725982666016,True,0.7790764213632055,0.9708534801986521
reg_11_623_29_3_MARS_MARS_0_nohp,reg,11,623,29,3,MARS,MARS,0,nohp,0.1909797191619873,True,0.722463852585056,0.819568456812849
reg_11_623_29_3_GBDT_XGBoost_0_nohp,reg,11,623,29,3,GBDT,XGBoost,0,nohp,0.12034010887145996,True,0.7699760407001341,0.9989128576563666
reg_11_623_29_3_GBDT_LGBM_0_nohp,reg,11,623,29,3,GBDT,LGBM,0,nohp,0.04013490676879883,True,0.7581894475448887,0.9641352215456469
reg_11_623_29_3_mlrnet_mlrnetfast_0_nohp,reg,11,623,29,3,mlrnet,mlrnetfast,0,nohp,1.0387027263641357,True,0.7102833357907308,0.8660036979869971
reg_11_623_29_3_NN_regularnetfast_0_nohp,reg,11,623,29,3,NN,regularnetfast,0,nohp,0.9227287769317627,True,0.6909340355033413,0.8739853602146945
reg_11_623_29_4_Baseline_Intercept_0_nohp,reg,11,623,29,4,Baseline,Intercept,0,nohp,0.0007531642913818359,True,-0.0035441038563881477,0.0
reg_11_623_29_4_GLM_Ridge_0_nohp,reg,11,623,29,4,GLM,Ridge,0,nohp,0.0020880699157714844,True,0.8269839038682041,0.7544852239658206
reg_11_623_29_4_GLM_Lasso_0_nohp,reg,11,623,29,4,GLM,Lasso,0,nohp,0.043634891510009766,True,0.8213034452700052,0.746504791764512
reg_11_623_29_4_GLM_Enet_0_nohp,reg,11,623,29,4,GLM,Enet,0,nohp,0.044591426849365234,True,0.8212740155143089,0.7487157960876045
reg_11_623_29_4_TREE_CART_0_nohp,reg,11,623,29,4,TREE,CART,0,nohp,0.0048444271087646484,True,0.7627700178259842,0.999342098445994
reg_11_623_29_4_RF_XRF_0_nohp,reg,11,623,29,4,RF,XRF,0,nohp,0.23253583908081055,True,0.8543504288176628,0.999342098445994
reg_11_623_29_4_GBDT_xgb_sklearn_0_nohp,reg,11,623,29,4,GBDT,xgb_sklearn,0,nohp,0.10352396965026855,True,0.8392303959106333,0.9124625618932483
reg_11_623_29_4_SVM_Kernel_0_nohp,reg,11,623,29,4,SVM,Kernel,0,nohp,0.007538795471191406,True,0.8285350095344326,0.754626505398666
reg_11_623_29_4_SVM_NuSVM_0_nohp,reg,11,623,29,4,SVM,NuSVM,0,nohp,0.04213118553161621,True,0.8089851994648805,0.8561048485100666
reg_11_623_29_4_NN_MLP_sklearn_0_nohp,reg,11,623,29,4,NN,MLP_sklearn,0,nohp,0.5201787948608398,True,0.827276551151732,0.9061398091887412
reg_11_623_29_4_RF_RF_0_nohp,reg,11,623,29,4,RF,RF,0,nohp,0.3083829879760742,True,0.8424576831740611,0.9676710496012477
reg_11_623_29_4_MARS_MARS_0_nohp,reg,11,623,29,4,MARS,MARS,0,nohp,0.2114706039428711,True,0.8364357895279382,0.79762467081587
reg_11_623_29_4_GBDT_XGBoost_0_nohp,reg,11,623,29,4,GBDT,XGBoost,0,nohp,0.12238574028015137,True,0.8251022188820395,0.9988316949990595
reg_11_623_29_4_GBDT_LGBM_0_nohp,reg,11,623,29,4,GBDT,LGBM,0,nohp,0.040108680725097656,True,0.8519683974758357,0.9584379526687044
reg_11_623_29_4_mlrnet_mlrnetfast_0_nohp,reg,11,623,29,4,mlrnet,mlrnetfast,0,nohp,1.0328476428985596,True,0.838355818129902,0.8296391061333046
reg_11_623_29_4_NN_regularnetfast_0_nohp,reg,11,623,29,4,NN,regularnetfast,0,nohp,0.9479341506958008,True,0.8242565276176788,0.9421066376397236
reg_11_623_29_5_Baseline_Intercept_0_nohp,reg,11,623,29,5,Baseline,Intercept,0,nohp,0.0007138252258300781,True,-0.026254280605072733,0.0
reg_11_623_29_5_GLM_Ridge_0_nohp,reg,11,623,29,5,GLM,Ridge,0,nohp,0.0021507740020751953,True,0.754332632740961,0.776945365007736
reg_11_623_29_5_GLM_Lasso_0_nohp,reg,11,623,29,5,GLM,Lasso,0,nohp,0.045871734619140625,True,0.7496019381721691,0.7757811297952768
reg_11_623_29_5_GLM_Enet_0_nohp,reg,11,623,29,5,GLM,Enet,0,nohp,0.04576921463012695,True,0.7493837034577979,0.7757555676795636
reg_11_623_29_5_TREE_CART_0_nohp,reg,11,623,29,5,TREE,CART,0,nohp,0.0049097537994384766,True,0.6270103453995531,0.9998455847660283
reg_11_623_29_5_RF_XRF_0_nohp,reg,11,623,29,5,RF,XRF,0,nohp,0.23529267311096191,True,0.7700365252160537,0.9998455847660283
reg_11_623_29_5_GBDT_xgb_sklearn_0_nohp,reg,11,623,29,5,GBDT,xgb_sklearn,0,nohp,0.10319948196411133,True,0.8132232977720347,0.9155197153825336
reg_11_623_29_5_SVM_Kernel_0_nohp,reg,11,623,29,5,SVM,Kernel,0,nohp,0.007688999176025391,True,0.5585627592619224,0.7770249773474519
reg_11_623_29_5_SVM_NuSVM_0_nohp,reg,11,623,29,5,SVM,NuSVM,0,nohp,0.04409360885620117,True,0.7572098136116473,0.8747817669421147
reg_11_623_29_5_NN_MLP_sklearn_0_nohp,reg,11,623,29,5,NN,MLP_sklearn,0,nohp,0.5324411392211914,True,0.697052531714912,0.9151655576180684
reg_11_623_29_5_RF_RF_0_nohp,reg,11,623,29,5,RF,RF,0,nohp,0.3107633590698242,True,0.76971285399493,0.9705785564802732
reg_11_623_29_5_MARS_MARS_0_nohp,reg,11,623,29,5,MARS,MARS,0,nohp,0.2490551471710205,True,0.7733729888272965,0.8087389951937508
reg_11_623_29_5_GBDT_XGBoost_0_nohp,reg,11,623,29,5,GBDT,XGBoost,0,nohp,0.1250746250152588,True,0.7789722068843492,0.9993539934615857
reg_11_623_29_5_GBDT_LGBM_0_nohp,reg,11,623,29,5,GBDT,LGBM,0,nohp,0.040549516677856445,True,0.7887516606634181,0.9636533603452164
reg_11_623_29_5_mlrnet_mlrnetfast_0_nohp,reg,11,623,29,5,mlrnet,mlrnetfast,0,nohp,1.0445582866668701,True,0.7491445821034675,0.8631001733378054
reg_11_623_29_5_NN_regularnetfast_0_nohp,reg,11,623,29,5,NN,regularnetfast,0,nohp,0.9175856113433838,True,0.7599193549593721,0.8590651250534059
reg_11_623_29_6_Baseline_Intercept_0_nohp,reg,11,623,29,6,Baseline,Intercept,0,nohp,0.0006554126739501953,True,-0.005868406573953822,0.0
reg_11_623_29_6_GLM_Ridge_0_nohp,reg,11,623,29,6,GLM,Ridge,0,nohp,0.0019533634185791016,True,0.7853092895267211,0.7710902886841098
reg_11_623_29_6_GLM_Lasso_0_nohp,reg,11,623,29,6,GLM,Lasso,0,nohp,0.0427546501159668,True,0.7878228706442613,0.7707341171912687
reg_11_623_29_6_GLM_Enet_0_nohp,reg,11,623,29,6,GLM,Enet,0,nohp,0.042406558990478516,True,0.7891163119426041,0.7704027021306611
reg_11_623_29_6_TREE_CART_0_nohp,reg,11,623,29,6,TREE,CART,0,nohp,0.004778623580932617,True,0.624927698243853,0.9998436591237289
reg_11_623_29_6_RF_XRF_0_nohp,reg,11,623,29,6,RF,XRF,0,nohp,0.23399996757507324,True,0.8038686943311635,0.9998436591237289
reg_11_623_29_6_GBDT_xgb_sklearn_0_nohp,reg,11,623,29,6,GBDT,xgb_sklearn,0,nohp,0.1020820140838623,True,0.8297977552137746,0.920578730947802
reg_11_623_29_6_SVM_Kernel_0_nohp,reg,11,623,29,6,SVM,Kernel,0,nohp,0.0076885223388671875,True,0.7834572210802401,0.7712363824035509
reg_11_623_29_6_SVM_NuSVM_0_nohp,reg,11,623,29,6,SVM,NuSVM,0,nohp,0.04319167137145996,True,0.8017342946999615,0.8683976880746458
reg_11_623_29_6_NN_MLP_sklearn_0_nohp,reg,11,623,29,6,NN,MLP_sklearn,0,nohp,0.5099358558654785,True,0.6760012182224353,0.9150063303194631
reg_11_623_29_6_RF_RF_0_nohp,reg,11,623,29,6,RF,RF,0,nohp,0.3061182498931885,True,0.8273044204117944,0.9682467664510285
reg_11_623_29_6_MARS_MARS_0_nohp,reg,11,623,29,6,MARS,MARS,0,nohp,0.1356649398803711,True,0.7978006336615411,0.7979242700267449
reg_11_623_29_6_GBDT_XGBoost_0_nohp,reg,11,623,29,6,GBDT,XGBoost,0,nohp,0.1255021095275879,True,0.7793532185336858,0.999524763675287
reg_11_623_29_6_GBDT_LGBM_0_nohp,reg,11,623,29,6,GBDT,LGBM,0,nohp,0.042928457260131836,True,0.8378055496387787,0.9606715115813255
reg_11_623_29_6_mlrnet_mlrnetfast_0_nohp,reg,11,623,29,6,mlrnet,mlrnetfast,0,nohp,1.0184690952301025,True,0.7942824087792052,0.8174645545892016
reg_11_623_29_6_NN_regularnetfast_0_nohp,reg,11,623,29,6,NN,regularnetfast,0,nohp,0.8887317180633545,True,0.7944091409542007,0.8134787938355006
reg_11_623_29_7_Baseline_Intercept_0_nohp,reg,11,623,29,7,Baseline,Intercept,0,nohp,0.0006368160247802734,True,-0.005362104631859488,0.0
reg_11_623_29_7_GLM_Ridge_0_nohp,reg,11,623,29,7,GLM,Ridge,0,nohp,0.0022127628326416016,True,0.7998867117536486,0.7682069726724395
reg_11_623_29_7_GLM_Lasso_0_nohp,reg,11,623,29,7,GLM,Lasso,0,nohp,0.04380464553833008,True,0.7976388428781229,0.7638789773287122
reg_11_623_29_7_GLM_Enet_0_nohp,reg,11,623,29,7,GLM,Enet,0,nohp,0.04372882843017578,True,0.7979883553605067,0.764755308305942
reg_11_623_29_7_TREE_CART_0_nohp,reg,11,623,29,7,TREE,CART,0,nohp,0.005067586898803711,True,0.558516430865551,0.9996098580256162
reg_11_623_29_7_RF_XRF_0_nohp,reg,11,623,29,7,RF,XRF,0,nohp,0.23380827903747559,True,0.8067446172628194,0.9996098580256162
reg_11_623_29_7_GBDT_xgb_sklearn_0_nohp,reg,11,623,29,7,GBDT,xgb_sklearn,0,nohp,0.10301899909973145,True,0.7977847684772292,0.9218806010266565
reg_11_623_29_7_SVM_Kernel_0_nohp,reg,11,623,29,7,SVM,Kernel,0,nohp,0.007544755935668945,True,0.8013764020287861,0.7683314636510917
reg_11_623_29_7_SVM_NuSVM_0_nohp,reg,11,623,29,7,SVM,NuSVM,0,nohp,0.043247222900390625,True,0.7491617009145115,0.8689362870066772
reg_11_623_29_7_NN_MLP_sklearn_0_nohp,reg,11,623,29,7,NN,MLP_sklearn,0,nohp,0.5165319442749023,True,0.7477122439942717,0.9185350803957995
reg_11_623_29_7_RF_RF_0_nohp,reg,11,623,29,7,RF,RF,0,nohp,0.30727624893188477,True,0.816590913788443,0.9692653838644358
reg_11_623_29_7_MARS_MARS_0_nohp,reg,11,623,29,7,MARS,MARS,0,nohp,0.25408077239990234,True,0.8090135935093694,0.8034161646397763
reg_11_623_29_7_GBDT_XGBoost_0_nohp,reg,11,623,29,7,GBDT,XGBoost,0,nohp,0.12126708030700684,True,0.7810067926922091,0.9989668004753247
reg_11_623_29_7_GBDT_LGBM_0_nohp,reg,11,623,29,7,GBDT,LGBM,0,nohp,0.04057168960571289,True,0.8107053471183541,0.9618037324872633
reg_11_623_29_7_mlrnet_mlrnetfast_0_nohp,reg,11,623,29,7,mlrnet,mlrnetfast,0,nohp,1.031524896621704,True,0.792866602332647,0.8445214578226504
reg_11_623_29_7_NN_regularnetfast_0_nohp,reg,11,623,29,7,NN,regularnetfast,0,nohp,0.920957088470459,True,0.7897416681831969,0.849183680417158
reg_11_623_29_8_Baseline_Intercept_0_nohp,reg,11,623,29,8,Baseline,Intercept,0,nohp,0.0007240772247314453,True,-0.004834594478402732,0.0
reg_11_623_29_8_GLM_Ridge_0_nohp,reg,11,623,29,8,GLM,Ridge,0,nohp,0.002009868621826172,True,0.7982343148977366,0.765318308533052
reg_11_623_29_8_GLM_Lasso_0_nohp,reg,11,623,29,8,GLM,Lasso,0,nohp,0.04338979721069336,True,0.8022494798904161,0.7620671985276035
reg_11_623_29_8_GLM_Enet_0_nohp,reg,11,623,29,8,GLM,Enet,0,nohp,0.043282270431518555,True,0.8012756816625322,0.7614075530290516
reg_11_623_29_8_TREE_CART_0_nohp,reg,11,623,29,8,TREE,CART,0,nohp,0.005043745040893555,True,0.6676897507462034,0.9994860506981094
reg_11_623_29_8_RF_XRF_0_nohp,reg,11,623,29,8,RF,XRF,0,nohp,0.23540043830871582,True,0.8300858516169463,0.9994860506981094
reg_11_623_29_8_GBDT_xgb_sklearn_0_nohp,reg,11,623,29,8,GBDT,xgb_sklearn,0,nohp,0.10250258445739746,True,0.8398346774579389,0.9202679670520812
reg_11_623_29_8_SVM_Kernel_0_nohp,reg,11,623,29,8,SVM,Kernel,0,nohp,0.007508754730224609,True,0.6527819678994937,0.7654083091255821
reg_11_623_29_8_SVM_NuSVM_0_nohp,reg,11,623,29,8,SVM,NuSVM,0,nohp,0.042778968811035156,True,0.8143126843359222,0.8640653357449759
reg_11_623_29_8_NN_MLP_sklearn_0_nohp,reg,11,623,29,8,NN,MLP_sklearn,0,nohp,0.5148613452911377,True,0.7222052249103199,0.9111061229413364
reg_11_623_29_8_RF_RF_0_nohp,reg,11,623,29,8,RF,RF,0,nohp,0.30709052085876465,True,0.8338049870940853,0.9688646368660837
reg_11_623_29_8_MARS_MARS_0_nohp,reg,11,623,29,8,MARS,MARS,0,nohp,0.1394035816192627,True,0.8264579564880483,0.8047775172408211
reg_11_623_29_8_GBDT_XGBoost_0_nohp,reg,11,623,29,8,GBDT,XGBoost,0,nohp,0.12204480171203613,True,0.825949982531383,0.999002874191114
reg_11_623_29_8_GBDT_LGBM_0_nohp,reg,11,623,29,8,GBDT,LGBM,0,nohp,0.0409395694732666,True,0.8330006764650947,0.9591657765922277
reg_11_623_29_8_mlrnet_mlrnetfast_0_nohp,reg,11,623,29,8,mlrnet,mlrnetfast,0,nohp,1.0377857685089111,True,0.8145311453516395,0.8451829494925202
reg_11_623_29_8_NN_regularnetfast_0_nohp,reg,11,623,29,8,NN,regularnetfast,0,nohp,0.9148812294006348,True,0.7999704056258431,0.835799710335386
reg_11_623_29_9_Baseline_Intercept_0_nohp,reg,11,623,29,9,Baseline,Intercept,0,nohp,0.0006394386291503906,True,-0.0053230685453211635,0.0
reg_11_623_29_9_GLM_Ridge_0_nohp,reg,11,623,29,9,GLM,Ridge,0,nohp,0.0019159317016601562,True,0.7304351005761072,0.7836392627690905
reg_11_623_29_9_GLM_Lasso_0_nohp,reg,11,623,29,9,GLM,Lasso,0,nohp,0.043807029724121094,True,0.732174857862516,0.7799888908625742
reg_11_623_29_9_GLM_Enet_0_nohp,reg,11,623,29,9,GLM,Enet,0,nohp,0.04467964172363281,True,0.7300041995793483,0.7793000335825286
reg_11_623_29_9_TREE_CART_0_nohp,reg,11,623,29,9,TREE,CART,0,nohp,0.005068540573120117,True,0.5807044399331083,0.9997504264292888
reg_11_623_29_9_RF_XRF_0_nohp,reg,11,623,29,9,RF,XRF,0,nohp,0.2332286834716797,True,0.7739444747575492,0.9997504264292888
reg_11_623_29_9_GBDT_xgb_sklearn_0_nohp,reg,11,623,29,9,GBDT,xgb_sklearn,0,nohp,0.10532689094543457,True,0.7732857766843994,0.9231502048434425
reg_11_623_29_9_SVM_Kernel_0_nohp,reg,11,623,29,9,SVM,Kernel,0,nohp,0.007326602935791016,True,0.7323743691639507,0.7837284479564423
reg_11_623_29_9_SVM_NuSVM_0_nohp,reg,11,623,29,9,SVM,NuSVM,0,nohp,0.04238009452819824,True,0.7602122939718798,0.8778758452973647
reg_11_623_29_9_NN_MLP_sklearn_0_nohp,reg,11,623,29,9,NN,MLP_sklearn,0,nohp,0.49714231491088867,True,0.7132290382980548,0.9133592843728399
reg_11_623_29_9_RF_RF_0_nohp,reg,11,623,29,9,RF,RF,0,nohp,0.30696916580200195,True,0.76007558009367,0.9721624598320695
reg_11_623_29_9_MARS_MARS_0_nohp,reg,11,623,29,9,MARS,MARS,0,nohp,0.1228492259979248,True,0.7760758460628648,0.8161769720287357
reg_11_623_29_9_GBDT_XGBoost_0_nohp,reg,11,623,29,9,GBDT,XGBoost,0,nohp,0.1244363784790039,True,0.75515538198379,0.9993699348580724
reg_11_623_29_9_GBDT_LGBM_0_nohp,reg,11,623,29,9,GBDT,LGBM,0,nohp,0.04046463966369629,True,0.7719307108468928,0.9605744464913121
reg_11_623_29_9_mlrnet_mlrnetfast_0_nohp,reg,11,623,29,9,mlrnet,mlrnetfast,0,nohp,1.023986577987671,True,0.7475158084031475,0.835358155451126
reg_11_623_29_9_NN_regularnetfast_0_nohp,reg,11,623,29,9,NN,regularnetfast,0,nohp,0.9241943359375,True,0.7312969906225573,0.921560890885808
reg_12_696_284_0_GLM_Ridge_0_nohp,reg,12,696,284,0,GLM,Ridge,0,nohp,0.26683688163757324,True,0.6091758668550562,0.8830893784354764
reg_12_696_284_0_GLM_Lasso_0_nohp,reg,12,696,284,0,GLM,Lasso,0,nohp,0.4979074001312256,True,0.7542753143058276,0.8225657178340897
reg_12_696_284_0_GLM_Enet_0_nohp,reg,12,696,284,0,GLM,Enet,0,nohp,0.44590163230895996,True,0.7531851835836851,0.830731130020117
reg_12_696_284_0_TREE_CART_0_nohp,reg,12,696,284,0,TREE,CART,0,nohp,0.018892288208007812,True,0.560322580645161,1.0
reg_12_696_284_0_RF_XRF_0_nohp,reg,12,696,284,0,RF,XRF,0,nohp,1.3935070037841797,True,0.5632249193548386,1.0
reg_12_696_284_0_GBDT_xgb_sklearn_0_nohp,reg,12,696,284,0,GBDT,xgb_sklearn,0,nohp,0.3478105068206787,True,0.736291480273515,0.9214577837255933
reg_12_696_284_0_SVM_Kernel_0_nohp,reg,12,696,284,0,SVM,Kernel,0,nohp,0.029584169387817383,True,0.5888862138510156,0.8837588329183389
reg_12_696_284_0_SVM_NuSVM_0_nohp,reg,12,696,284,0,SVM,NuSVM,0,nohp,0.3358619213104248,True,0.6551516899606449,0.9509019585881407
reg_12_696_284_0_NN_MLP_sklearn_0_nohp,reg,12,696,284,0,NN,MLP_sklearn,0,nohp,0.23046278953552246,True,0.5172616530753636,0.9999212266887773
reg_12_696_284_0_RF_RF_0_nohp,reg,12,696,284,0,RF,RF,0,nohp,1.0090067386627197,True,0.7234302741935483,0.967583099209177
reg_12_696_284_0_MARS_MARS_0_nohp,reg,12,696,284,0,MARS,MARS,0,nohp,0.9087765216827393,True,0.7257445493045009,0.8308374920174507
reg_12_696_284_0_GBDT_XGBoost_0_nohp,reg,12,696,284,0,GBDT,XGBoost,0,nohp,0.6551327705383301,True,0.6505243982646831,0.9999912676907078
reg_12_696_284_0_GBDT_LGBM_0_nohp,reg,12,696,284,0,GBDT,LGBM,0,nohp,0.1116025447845459,True,0.7232109518626515,0.9876473312881173
reg_12_696_284_0_mlrnet_mlrnetfast_0_nohp,reg,12,696,284,0,mlrnet,mlrnetfast,0,nohp,6.286704063415527,True,0.6684370152408481,0.9349255044875046
reg_12_696_284_0_NN_regularnetfast_0_nohp,reg,12,696,284,0,NN,regularnetfast,0,nohp,1.1010797023773193,True,0.6815926012670364,0.9419353863837852
reg_12_696_284_1_Baseline_Intercept_0_nohp,reg,12,696,284,1,Baseline,Intercept,0,nohp,0.0006868839263916016,True,-0.020423894016550204,0.0
reg_12_696_284_1_GLM_Ridge_0_nohp,reg,12,696,284,1,GLM,Ridge,0,nohp,0.029551029205322266,True,0.6882544235945482,0.8717414234225785
reg_12_696_284_1_GLM_Lasso_0_nohp,reg,12,696,284,1,GLM,Lasso,0,nohp,0.46969175338745117,True,0.7427811196404384,0.8153747120983543
reg_12_696_284_1_GLM_Enet_0_nohp,reg,12,696,284,1,GLM,Enet,0,nohp,0.48593854904174805,True,0.7481116235714389,0.8183088492910761
reg_12_696_284_1_TREE_CART_0_nohp,reg,12,696,284,1,TREE,CART,0,nohp,0.01922750473022461,True,0.52466581795035,1.0
reg_12_696_284_1_RF_XRF_0_nohp,reg,12,696,284,1,RF,XRF,0,nohp,1.3506982326507568,True,0.5755934914067473,1.0
reg_12_696_284_1_GBDT_xgb_sklearn_0_nohp,reg,12,696,284,1,GBDT,xgb_sklearn,0,nohp,0.35062503814697266,True,0.719397822229157,0.9249419468359412
reg_12_696_284_1_SVM_Kernel_0_nohp,reg,12,696,284,1,SVM,Kernel,0,nohp,0.014344930648803711,True,0.6003497188062574,0.8722888674049538
reg_12_696_284_1_SVM_NuSVM_0_nohp,reg,12,696,284,1,SVM,NuSVM,0,nohp,0.3383753299713135,True,0.661575189660875,0.9516984982888033
reg_12_696_284_1_NN_MLP_sklearn_0_nohp,reg,12,696,284,1,NN,MLP_sklearn,0,nohp,0.21814990043640137,True,0.5371878334301328,0.9999080169767617
reg_12_696_284_1_RF_RF_0_nohp,reg,12,696,284,1,RF,RF,0,nohp,0.9992203712463379,True,0.7066625079567155,0.9687844106559311
reg_12_696_284_1_MARS_MARS_0_nohp,reg,12,696,284,1,MARS,MARS,0,nohp,0.6969966888427734,True,0.7253989498690416,0.8178000416552512
reg_12_696_284_1_GBDT_XGBoost_0_nohp,reg,12,696,284,1,GBDT,XGBoost,0,nohp,0.6154563426971436,True,0.7146071742450564,0.9999757117916515
reg_12_696_284_1_GBDT_LGBM_0_nohp,reg,12,696,284,1,GBDT,LGBM,0,nohp,0.08153486251831055,True,0.7009469151181189,0.9867739017497518
reg_12_696_284_1_mlrnet_mlrnetfast_0_nohp,reg,12,696,284,1,mlrnet,mlrnetfast,0,nohp,1.0513477325439453,True,0.6983406319220494,0.8314768307168503
reg_12_696_284_1_NN_regularnetfast_0_nohp,reg,12,696,284,1,NN,regularnetfast,0,nohp,0.9878034591674805,True,0.6974641449324588,0.9396224734085592
reg_12_696_284_2_Baseline_Intercept_0_nohp,reg,12,696,284,2,Baseline,Intercept,0,nohp,0.0006501674652099609,True,-0.002088089939597193,0.0
reg_12_696_284_2_GLM_Ridge_0_nohp,reg,12,696,284,2,GLM,Ridge,0,nohp,0.02252364158630371,True,0.6389904196872715,0.8725109170361929
reg_12_696_284_2_GLM_Lasso_0_nohp,reg,12,696,284,2,GLM,Lasso,0,nohp,0.3138613700866699,True,0.7670629976691197,0.8198337220637517
reg_12_696_284_2_GLM_Enet_0_nohp,reg,12,696,284,2,GLM,Enet,0,nohp,0.3061485290527344,True,0.7674694323517763,0.8193536818371501
reg_12_696_284_2_TREE_CART_0_nohp,reg,12,696,284,2,TREE,CART,0,nohp,0.017398595809936523,True,0.5675269500881478,1.0
reg_12_696_284_2_RF_XRF_0_nohp,reg,12,696,284,2,RF,XRF,0,nohp,1.3751795291900635,True,0.6242201439264763,1.0
reg_12_696_284_2_GBDT_xgb_sklearn_0_nohp,reg,12,696,284,2,GBDT,xgb_sklearn,0,nohp,0.347698450088501,True,0.7659714370214464,0.9188497387994748
reg_12_696_284_2_SVM_Kernel_0_nohp,reg,12,696,284,2,SVM,Kernel,0,nohp,0.013315200805664062,True,0.6108396011767154,0.8728647232137082
reg_12_696_284_2_SVM_NuSVM_0_nohp,reg,12,696,284,2,SVM,NuSVM,0,nohp,0.33105039596557617,True,0.6682487795402577,0.9512428272378135
reg_12_696_284_2_NN_MLP_sklearn_0_nohp,reg,12,696,284,2,NN,MLP_sklearn,0,nohp,0.21213388442993164,True,0.39431800358771985,0.999917448615602
reg_12_696_284_2_RF_RF_0_nohp,reg,12,696,284,2,RF,RF,0,nohp,1.0080392360687256,True,0.7310611022802811,0.9683686276303154
reg_12_696_284_2_MARS_MARS_0_nohp,reg,12,696,284,2,MARS,MARS,0,nohp,0.6715631484985352,True,0.7420868012224806,0.8230881366007292
reg_12_696_284_2_GBDT_XGBoost_0_nohp,reg,12,696,284,2,GBDT,XGBoost,0,nohp,0.6172006130218506,True,0.724478183878554,0.9999870247256357
reg_12_696_284_2_GBDT_LGBM_0_nohp,reg,12,696,284,2,GBDT,LGBM,0,nohp,0.0825800895690918,True,0.7475928940694669,0.9866340283092866
reg_12_696_284_2_mlrnet_mlrnetfast_0_nohp,reg,12,696,284,2,mlrnet,mlrnetfast,0,nohp,1.0724408626556396,True,0.6880544242870779,0.8551993991933752
reg_12_696_284_2_NN_regularnetfast_0_nohp,reg,12,696,284,2,NN,regularnetfast,0,nohp,1.026064157485962,True,0.6882353662782552,0.9508755693274477
reg_12_696_284_3_Baseline_Intercept_0_nohp,reg,12,696,284,3,Baseline,Intercept,0,nohp,0.0006544589996337891,True,-0.024254232733136094,0.0
reg_12_696_284_3_GLM_Ridge_0_nohp,reg,12,696,284,3,GLM,Ridge,0,nohp,0.022436141967773438,True,0.6921417036890636,0.867756616241302
reg_12_696_284_3_GLM_Lasso_0_nohp,reg,12,696,284,3,GLM,Lasso,0,nohp,0.39551520347595215,True,0.7770390260553592,0.8141095402110855
reg_12_696_284_3_GLM_Enet_0_nohp,reg,12,696,284,3,GLM,Enet,0,nohp,0.37198519706726074,True,0.7763183961126529,0.8137021158766222
reg_12_696_284_3_TREE_CART_0_nohp,reg,12,696,284,3,TREE,CART,0,nohp,0.017290592193603516,True,0.49081788049807407,1.0
reg_12_696_284_3_RF_XRF_0_nohp,reg,12,696,284,3,RF,XRF,0,nohp,1.345571517944336,True,0.5863207023201651,1.0
reg_12_696_284_3_GBDT_xgb_sklearn_0_nohp,reg,12,696,284,3,GBDT,xgb_sklearn,0,nohp,0.35173654556274414,True,0.7476537392715812,0.9133783983180219
reg_12_696_284_3_SVM_Kernel_0_nohp,reg,12,696,284,3,SVM,Kernel,0,nohp,0.013830900192260742,True,0.4182390097186611,0.8680719415342358
reg_12_696_284_3_SVM_NuSVM_0_nohp,reg,12,696,284,3,SVM,NuSVM,0,nohp,0.33271288871765137,True,0.6423218141899023,0.9524107677779133
reg_12_696_284_3_NN_MLP_sklearn_0_nohp,reg,12,696,284,3,NN,MLP_sklearn,0,nohp,0.20201373100280762,True,0.5230903760892023,0.9999396342898438
reg_12_696_284_3_RF_RF_0_nohp,reg,12,696,284,3,RF,RF,0,nohp,0.9980251789093018,True,0.7570531040043,0.9662482528273141
reg_12_696_284_3_MARS_MARS_0_nohp,reg,12,696,284,3,MARS,MARS,0,nohp,0.7688901424407959,True,0.7522803955591411,0.8157469893077868
