id,task,dataset,n,p,dataset_seed,strat,category,method,method_seed,HPs,time,success,R2,R2train
reg_11_623_29_2_False_SVM_NuSVM_0_nohp,reg,11,623,29,2,False,SVM,NuSVM,0,nohp,0.0427100658416748,True,0.7646415737754839,0.87420339462071
reg_11_623_29_2_False_NN_MLP_sklearn_0_nohp,reg,11,623,29,2,False,NN,MLP_sklearn,0,nohp,0.5220599174499512,True,0.7093959912819787,0.9238248391892164
reg_11_623_29_2_False_RF_RF_0_nohp,reg,11,623,29,2,False,RF,RF,0,nohp,0.3066966533660888,True,0.7651758969445561,0.9714809208473668
reg_11_623_29_2_False_MARS_MARS_0_nohp,reg,11,623,29,2,False,MARS,MARS,0,nohp,0.1576263904571533,True,0.7788374298554608,0.8141373341746774
reg_11_623_29_2_False_GBDT_XGBoost_0_nohp,reg,11,623,29,2,False,GBDT,XGBoost,0,nohp,0.1246438026428222,True,0.7500350467699323,0.999203596518147
reg_11_623_29_2_False_GBDT_LGBM_0_nohp,reg,11,623,29,2,False,GBDT,LGBM,0,nohp,0.0399940013885498,True,0.7726598410484495,0.9652292612476936
reg_11_623_29_2_False_mlrnet_mlrnetfast_0_nohp,reg,11,623,29,2,False,mlrnet,mlrnetfast,0,nohp,1.0388970375061035,True,0.7662871009127529,0.8177083462148766
reg_11_623_29_2_False_NN_regularnetfast_0_nohp,reg,11,623,29,2,False,NN,regularnetfast,0,nohp,0.9307858943939208,True,0.7648981455628623,0.821542499888535
reg_11_623_29_3_False_Baseline_Intercept_0_nohp,reg,11,623,29,3,False,Baseline,Intercept,0,nohp,0.0006980895996093,True,-1.1216744304487491e-06,0.0
reg_11_623_29_3_False_GLM_Ridge_0_nohp,reg,11,623,29,3,False,GLM,Ridge,0,nohp,0.002002477645874,True,0.6887047677903728,0.7918356661277951
reg_11_623_29_3_False_GLM_Lasso_0_nohp,reg,11,623,29,3,False,GLM,Lasso,0,nohp,0.0418398380279541,True,0.6958263568531289,0.790324577942277
reg_11_623_29_3_False_GLM_Enet_0_nohp,reg,11,623,29,3,False,GLM,Enet,0,nohp,0.0464656352996826,True,0.6966897032272903,0.7903737968653912
reg_11_623_29_3_False_TREE_CART_0_nohp,reg,11,623,29,3,False,TREE,CART,0,nohp,0.0052731037139892,True,0.5644555591124163,0.9995180878190806
reg_11_623_29_3_False_RF_XRF_0_nohp,reg,11,623,29,3,False,RF,XRF,0,nohp,0.2385168075561523,True,0.7683676944118515,0.9995180878190806
reg_11_623_29_3_False_GBDT_xgb_sklearn_0_nohp,reg,11,623,29,3,False,GBDT,xgb_sklearn,0,nohp,0.1030974388122558,True,0.7930072850182632,0.921967886603638
reg_11_623_29_3_False_SVM_Kernel_0_nohp,reg,11,623,29,3,False,SVM,Kernel,0,nohp,0.0075118541717529,True,0.6858759115589637,0.7919466919744067
reg_11_623_29_3_False_SVM_NuSVM_0_nohp,reg,11,623,29,3,False,SVM,NuSVM,0,nohp,0.0430216789245605,True,0.7376261419324122,0.8775031544482945
reg_11_623_29_3_False_NN_MLP_sklearn_0_nohp,reg,11,623,29,3,False,NN,MLP_sklearn,0,nohp,0.5135252475738525,True,0.6087885342120374,0.918662474123765
reg_11_623_29_3_False_RF_RF_0_nohp,reg,11,623,29,3,False,RF,RF,0,nohp,0.3097772598266601,True,0.7790764213632055,0.970853480198652
reg_11_623_29_3_False_MARS_MARS_0_nohp,reg,11,623,29,3,False,MARS,MARS,0,nohp,0.1909797191619873,True,0.722463852585056,0.819568456812849
reg_11_623_29_3_False_GBDT_XGBoost_0_nohp,reg,11,623,29,3,False,GBDT,XGBoost,0,nohp,0.1203401088714599,True,0.7699760407001341,0.9989128576563666
reg_11_623_29_3_False_GBDT_LGBM_0_nohp,reg,11,623,29,3,False,GBDT,LGBM,0,nohp,0.0401349067687988,True,0.7581894475448887,0.9641352215456468
reg_11_623_29_3_False_mlrnet_mlrnetfast_0_nohp,reg,11,623,29,3,False,mlrnet,mlrnetfast,0,nohp,1.0387027263641355,True,0.7102833357907308,0.8660036979869971
reg_11_623_29_3_False_NN_regularnetfast_0_nohp,reg,11,623,29,3,False,NN,regularnetfast,0,nohp,0.9227287769317628,True,0.6909340355033413,0.8739853602146945
reg_11_623_29_4_False_Baseline_Intercept_0_nohp,reg,11,623,29,4,False,Baseline,Intercept,0,nohp,0.0007531642913818,True,-0.0035441038563881,0.0
reg_11_623_29_4_False_GLM_Ridge_0_nohp,reg,11,623,29,4,False,GLM,Ridge,0,nohp,0.0020880699157714,True,0.8269839038682041,0.7544852239658206
reg_11_623_29_4_False_GLM_Lasso_0_nohp,reg,11,623,29,4,False,GLM,Lasso,0,nohp,0.0436348915100097,True,0.8213034452700052,0.746504791764512
reg_11_623_29_4_False_GLM_Enet_0_nohp,reg,11,623,29,4,False,GLM,Enet,0,nohp,0.0445914268493652,True,0.8212740155143089,0.7487157960876045
reg_11_623_29_4_False_TREE_CART_0_nohp,reg,11,623,29,4,False,TREE,CART,0,nohp,0.0048444271087646,True,0.7627700178259842,0.999342098445994
reg_11_623_29_4_False_RF_XRF_0_nohp,reg,11,623,29,4,False,RF,XRF,0,nohp,0.2325358390808105,True,0.8543504288176628,0.999342098445994
reg_11_623_29_4_False_GBDT_xgb_sklearn_0_nohp,reg,11,623,29,4,False,GBDT,xgb_sklearn,0,nohp,0.1035239696502685,True,0.8392303959106333,0.9124625618932484
reg_11_623_29_4_False_SVM_Kernel_0_nohp,reg,11,623,29,4,False,SVM,Kernel,0,nohp,0.0075387954711914,True,0.8285350095344326,0.754626505398666
reg_11_623_29_4_False_SVM_NuSVM_0_nohp,reg,11,623,29,4,False,SVM,NuSVM,0,nohp,0.0421311855316162,True,0.8089851994648805,0.8561048485100666
reg_11_623_29_4_False_NN_MLP_sklearn_0_nohp,reg,11,623,29,4,False,NN,MLP_sklearn,0,nohp,0.5201787948608398,True,0.827276551151732,0.9061398091887412
reg_11_623_29_4_False_RF_RF_0_nohp,reg,11,623,29,4,False,RF,RF,0,nohp,0.3083829879760742,True,0.8424576831740611,0.9676710496012476
reg_11_623_29_4_False_MARS_MARS_0_nohp,reg,11,623,29,4,False,MARS,MARS,0,nohp,0.2114706039428711,True,0.8364357895279382,0.79762467081587
reg_11_623_29_4_False_GBDT_XGBoost_0_nohp,reg,11,623,29,4,False,GBDT,XGBoost,0,nohp,0.1223857402801513,True,0.8251022188820395,0.9988316949990595
reg_11_623_29_4_False_GBDT_LGBM_0_nohp,reg,11,623,29,4,False,GBDT,LGBM,0,nohp,0.0401086807250976,True,0.8519683974758357,0.9584379526687044
reg_11_623_29_4_False_mlrnet_mlrnetfast_0_nohp,reg,11,623,29,4,False,mlrnet,mlrnetfast,0,nohp,1.0328476428985596,True,0.838355818129902,0.8296391061333046
reg_11_623_29_4_False_NN_regularnetfast_0_nohp,reg,11,623,29,4,False,NN,regularnetfast,0,nohp,0.9479341506958008,True,0.8242565276176788,0.9421066376397236
reg_11_623_29_5_False_Baseline_Intercept_0_nohp,reg,11,623,29,5,False,Baseline,Intercept,0,nohp,0.00071382522583,True,-0.0262542806050727,0.0
reg_11_623_29_5_False_GLM_Ridge_0_nohp,reg,11,623,29,5,False,GLM,Ridge,0,nohp,0.0021507740020751,True,0.754332632740961,0.776945365007736
reg_11_623_29_5_False_GLM_Lasso_0_nohp,reg,11,623,29,5,False,GLM,Lasso,0,nohp,0.0458717346191406,True,0.7496019381721691,0.7757811297952768
reg_11_623_29_5_False_GLM_Enet_0_nohp,reg,11,623,29,5,False,GLM,Enet,0,nohp,0.0457692146301269,True,0.7493837034577979,0.7757555676795636
reg_11_623_29_5_False_TREE_CART_0_nohp,reg,11,623,29,5,False,TREE,CART,0,nohp,0.0049097537994384,True,0.6270103453995531,0.9998455847660284
reg_11_623_29_5_False_RF_XRF_0_nohp,reg,11,623,29,5,False,RF,XRF,0,nohp,0.2352926731109619,True,0.7700365252160537,0.9998455847660284
reg_11_623_29_5_False_GBDT_xgb_sklearn_0_nohp,reg,11,623,29,5,False,GBDT,xgb_sklearn,0,nohp,0.1031994819641113,True,0.8132232977720347,0.9155197153825336
reg_11_623_29_5_False_SVM_Kernel_0_nohp,reg,11,623,29,5,False,SVM,Kernel,0,nohp,0.0076889991760253,True,0.5585627592619224,0.7770249773474519
reg_11_623_29_5_False_SVM_NuSVM_0_nohp,reg,11,623,29,5,False,SVM,NuSVM,0,nohp,0.0440936088562011,True,0.7572098136116473,0.8747817669421147
reg_11_623_29_5_False_NN_MLP_sklearn_0_nohp,reg,11,623,29,5,False,NN,MLP_sklearn,0,nohp,0.5324411392211914,True,0.697052531714912,0.9151655576180684
reg_11_623_29_5_False_RF_RF_0_nohp,reg,11,623,29,5,False,RF,RF,0,nohp,0.3107633590698242,True,0.76971285399493,0.9705785564802732
reg_11_623_29_5_False_MARS_MARS_0_nohp,reg,11,623,29,5,False,MARS,MARS,0,nohp,0.2490551471710205,True,0.7733729888272965,0.8087389951937508
reg_11_623_29_5_False_GBDT_XGBoost_0_nohp,reg,11,623,29,5,False,GBDT,XGBoost,0,nohp,0.1250746250152588,True,0.7789722068843492,0.9993539934615856
reg_11_623_29_5_False_GBDT_LGBM_0_nohp,reg,11,623,29,5,False,GBDT,LGBM,0,nohp,0.0405495166778564,True,0.7887516606634181,0.9636533603452164
reg_11_623_29_5_False_mlrnet_mlrnetfast_0_nohp,reg,11,623,29,5,False,mlrnet,mlrnetfast,0,nohp,1.04455828666687,True,0.7491445821034675,0.8631001733378054
reg_11_623_29_5_False_NN_regularnetfast_0_nohp,reg,11,623,29,5,False,NN,regularnetfast,0,nohp,0.9175856113433838,True,0.7599193549593721,0.8590651250534059
reg_11_623_29_6_False_Baseline_Intercept_0_nohp,reg,11,623,29,6,False,Baseline,Intercept,0,nohp,0.0006554126739501,True,-0.0058684065739538,0.0
reg_11_623_29_6_False_GLM_Ridge_0_nohp,reg,11,623,29,6,False,GLM,Ridge,0,nohp,0.0019533634185791,True,0.7853092895267211,0.7710902886841098
reg_11_623_29_6_False_GLM_Lasso_0_nohp,reg,11,623,29,6,False,GLM,Lasso,0,nohp,0.0427546501159668,True,0.7878228706442613,0.7707341171912687
reg_11_623_29_6_False_GLM_Enet_0_nohp,reg,11,623,29,6,False,GLM,Enet,0,nohp,0.0424065589904785,True,0.7891163119426041,0.7704027021306611
reg_11_623_29_6_False_TREE_CART_0_nohp,reg,11,623,29,6,False,TREE,CART,0,nohp,0.0047786235809326,True,0.624927698243853,0.9998436591237287
reg_11_623_29_6_False_RF_XRF_0_nohp,reg,11,623,29,6,False,RF,XRF,0,nohp,0.2339999675750732,True,0.8038686943311635,0.9998436591237287
reg_11_623_29_6_False_GBDT_xgb_sklearn_0_nohp,reg,11,623,29,6,False,GBDT,xgb_sklearn,0,nohp,0.1020820140838623,True,0.8297977552137746,0.920578730947802
reg_11_623_29_6_False_SVM_Kernel_0_nohp,reg,11,623,29,6,False,SVM,Kernel,0,nohp,0.0076885223388671,True,0.7834572210802401,0.7712363824035509
reg_11_623_29_6_False_SVM_NuSVM_0_nohp,reg,11,623,29,6,False,SVM,NuSVM,0,nohp,0.0431916713714599,True,0.8017342946999615,0.8683976880746458
reg_11_623_29_6_False_NN_MLP_sklearn_0_nohp,reg,11,623,29,6,False,NN,MLP_sklearn,0,nohp,0.5099358558654785,True,0.6760012182224353,0.9150063303194632
reg_11_623_29_6_False_RF_RF_0_nohp,reg,11,623,29,6,False,RF,RF,0,nohp,0.3061182498931885,True,0.8273044204117944,0.9682467664510284
reg_11_623_29_6_False_MARS_MARS_0_nohp,reg,11,623,29,6,False,MARS,MARS,0,nohp,0.1356649398803711,True,0.7978006336615411,0.7979242700267449
reg_11_623_29_6_False_GBDT_XGBoost_0_nohp,reg,11,623,29,6,False,GBDT,XGBoost,0,nohp,0.1255021095275879,True,0.7793532185336858,0.999524763675287
reg_11_623_29_6_False_GBDT_LGBM_0_nohp,reg,11,623,29,6,False,GBDT,LGBM,0,nohp,0.0429284572601318,True,0.8378055496387787,0.9606715115813256
reg_11_623_29_6_False_mlrnet_mlrnetfast_0_nohp,reg,11,623,29,6,False,mlrnet,mlrnetfast,0,nohp,1.0184690952301023,True,0.7942824087792052,0.8174645545892016
reg_11_623_29_6_False_NN_regularnetfast_0_nohp,reg,11,623,29,6,False,NN,regularnetfast,0,nohp,0.8887317180633545,True,0.7944091409542007,0.8134787938355006
reg_11_623_29_7_False_Baseline_Intercept_0_nohp,reg,11,623,29,7,False,Baseline,Intercept,0,nohp,0.0006368160247802,True,-0.0053621046318594,0.0
reg_11_623_29_7_False_GLM_Ridge_0_nohp,reg,11,623,29,7,False,GLM,Ridge,0,nohp,0.0022127628326416,True,0.7998867117536486,0.7682069726724395
reg_11_623_29_7_False_GLM_Lasso_0_nohp,reg,11,623,29,7,False,GLM,Lasso,0,nohp,0.04380464553833,True,0.7976388428781229,0.7638789773287122
reg_11_623_29_7_False_GLM_Enet_0_nohp,reg,11,623,29,7,False,GLM,Enet,0,nohp,0.0437288284301757,True,0.7979883553605067,0.764755308305942
reg_11_623_29_7_False_TREE_CART_0_nohp,reg,11,623,29,7,False,TREE,CART,0,nohp,0.0050675868988037,True,0.558516430865551,0.9996098580256162
reg_11_623_29_7_False_RF_XRF_0_nohp,reg,11,623,29,7,False,RF,XRF,0,nohp,0.2338082790374755,True,0.8067446172628194,0.9996098580256162
reg_11_623_29_7_False_GBDT_xgb_sklearn_0_nohp,reg,11,623,29,7,False,GBDT,xgb_sklearn,0,nohp,0.1030189990997314,True,0.7977847684772292,0.9218806010266564
reg_11_623_29_7_False_SVM_Kernel_0_nohp,reg,11,623,29,7,False,SVM,Kernel,0,nohp,0.0075447559356689,True,0.8013764020287861,0.7683314636510917
reg_11_623_29_7_False_SVM_NuSVM_0_nohp,reg,11,623,29,7,False,SVM,NuSVM,0,nohp,0.0432472229003906,True,0.7491617009145115,0.8689362870066772
reg_11_623_29_7_False_NN_MLP_sklearn_0_nohp,reg,11,623,29,7,False,NN,MLP_sklearn,0,nohp,0.5165319442749023,True,0.7477122439942717,0.9185350803957996
reg_11_623_29_7_False_RF_RF_0_nohp,reg,11,623,29,7,False,RF,RF,0,nohp,0.3072762489318847,True,0.816590913788443,0.9692653838644358
reg_11_623_29_7_False_MARS_MARS_0_nohp,reg,11,623,29,7,False,MARS,MARS,0,nohp,0.2540807723999023,True,0.8090135935093694,0.8034161646397763
reg_11_623_29_7_False_GBDT_XGBoost_0_nohp,reg,11,623,29,7,False,GBDT,XGBoost,0,nohp,0.1212670803070068,True,0.7810067926922091,0.9989668004753248
reg_11_623_29_7_False_GBDT_LGBM_0_nohp,reg,11,623,29,7,False,GBDT,LGBM,0,nohp,0.0405716896057128,True,0.8107053471183541,0.9618037324872633
reg_11_623_29_7_False_mlrnet_mlrnetfast_0_nohp,reg,11,623,29,7,False,mlrnet,mlrnetfast,0,nohp,1.031524896621704,True,0.792866602332647,0.8445214578226504
reg_11_623_29_7_False_NN_regularnetfast_0_nohp,reg,11,623,29,7,False,NN,regularnetfast,0,nohp,0.920957088470459,True,0.7897416681831969,0.849183680417158
reg_11_623_29_8_False_Baseline_Intercept_0_nohp,reg,11,623,29,8,False,Baseline,Intercept,0,nohp,0.0007240772247314,True,-0.0048345944784027,0.0
reg_11_623_29_8_False_GLM_Ridge_0_nohp,reg,11,623,29,8,False,GLM,Ridge,0,nohp,0.0020098686218261,True,0.7982343148977366,0.765318308533052
reg_11_623_29_8_False_GLM_Lasso_0_nohp,reg,11,623,29,8,False,GLM,Lasso,0,nohp,0.0433897972106933,True,0.8022494798904161,0.7620671985276035
reg_11_623_29_8_False_GLM_Enet_0_nohp,reg,11,623,29,8,False,GLM,Enet,0,nohp,0.0432822704315185,True,0.8012756816625322,0.7614075530290516
reg_11_623_29_8_False_TREE_CART_0_nohp,reg,11,623,29,8,False,TREE,CART,0,nohp,0.0050437450408935,True,0.6676897507462034,0.9994860506981094
reg_11_623_29_8_False_RF_XRF_0_nohp,reg,11,623,29,8,False,RF,XRF,0,nohp,0.2354004383087158,True,0.8300858516169463,0.9994860506981094
reg_11_623_29_8_False_GBDT_xgb_sklearn_0_nohp,reg,11,623,29,8,False,GBDT,xgb_sklearn,0,nohp,0.1025025844573974,True,0.8398346774579389,0.9202679670520812
reg_11_623_29_8_False_SVM_Kernel_0_nohp,reg,11,623,29,8,False,SVM,Kernel,0,nohp,0.0075087547302246,True,0.6527819678994937,0.7654083091255821
reg_11_623_29_8_False_SVM_NuSVM_0_nohp,reg,11,623,29,8,False,SVM,NuSVM,0,nohp,0.0427789688110351,True,0.8143126843359222,0.8640653357449759
reg_11_623_29_8_False_NN_MLP_sklearn_0_nohp,reg,11,623,29,8,False,NN,MLP_sklearn,0,nohp,0.5148613452911377,True,0.7222052249103199,0.9111061229413364
reg_11_623_29_8_False_RF_RF_0_nohp,reg,11,623,29,8,False,RF,RF,0,nohp,0.3070905208587646,True,0.8338049870940853,0.9688646368660836
reg_11_623_29_8_False_MARS_MARS_0_nohp,reg,11,623,29,8,False,MARS,MARS,0,nohp,0.1394035816192627,True,0.8264579564880483,0.8047775172408211
reg_11_623_29_8_False_GBDT_XGBoost_0_nohp,reg,11,623,29,8,False,GBDT,XGBoost,0,nohp,0.1220448017120361,True,0.825949982531383,0.999002874191114
reg_11_623_29_8_False_GBDT_LGBM_0_nohp,reg,11,623,29,8,False,GBDT,LGBM,0,nohp,0.0409395694732666,True,0.8330006764650947,0.9591657765922276
reg_11_623_29_8_False_mlrnet_mlrnetfast_0_nohp,reg,11,623,29,8,False,mlrnet,mlrnetfast,0,nohp,1.0377857685089111,True,0.8145311453516395,0.8451829494925202
reg_11_623_29_8_False_NN_regularnetfast_0_nohp,reg,11,623,29,8,False,NN,regularnetfast,0,nohp,0.9148812294006348,True,0.7999704056258431,0.835799710335386
reg_11_623_29_9_False_Baseline_Intercept_0_nohp,reg,11,623,29,9,False,Baseline,Intercept,0,nohp,0.0006394386291503,True,-0.0053230685453211,0.0
reg_11_623_29_9_False_GLM_Ridge_0_nohp,reg,11,623,29,9,False,GLM,Ridge,0,nohp,0.0019159317016601,True,0.7304351005761072,0.7836392627690905
reg_11_623_29_9_False_GLM_Lasso_0_nohp,reg,11,623,29,9,False,GLM,Lasso,0,nohp,0.043807029724121,True,0.732174857862516,0.7799888908625742
reg_11_623_29_9_False_GLM_Enet_0_nohp,reg,11,623,29,9,False,GLM,Enet,0,nohp,0.0446796417236328,True,0.7300041995793483,0.7793000335825286
reg_11_623_29_9_False_TREE_CART_0_nohp,reg,11,623,29,9,False,TREE,CART,0,nohp,0.0050685405731201,True,0.5807044399331083,0.9997504264292888
reg_11_623_29_9_False_RF_XRF_0_nohp,reg,11,623,29,9,False,RF,XRF,0,nohp,0.2332286834716797,True,0.7739444747575492,0.9997504264292888
reg_11_623_29_9_False_GBDT_xgb_sklearn_0_nohp,reg,11,623,29,9,False,GBDT,xgb_sklearn,0,nohp,0.1053268909454345,True,0.7732857766843994,0.9231502048434423
reg_11_623_29_9_False_SVM_Kernel_0_nohp,reg,11,623,29,9,False,SVM,Kernel,0,nohp,0.007326602935791,True,0.7323743691639507,0.7837284479564423
reg_11_623_29_9_False_SVM_NuSVM_0_nohp,reg,11,623,29,9,False,SVM,NuSVM,0,nohp,0.0423800945281982,True,0.7602122939718798,0.8778758452973647
reg_11_623_29_9_False_NN_MLP_sklearn_0_nohp,reg,11,623,29,9,False,NN,MLP_sklearn,0,nohp,0.4971423149108886,True,0.7132290382980548,0.91335928437284
reg_11_623_29_9_False_RF_RF_0_nohp,reg,11,623,29,9,False,RF,RF,0,nohp,0.3069691658020019,True,0.76007558009367,0.9721624598320696
reg_11_623_29_9_False_MARS_MARS_0_nohp,reg,11,623,29,9,False,MARS,MARS,0,nohp,0.1228492259979248,True,0.7760758460628648,0.8161769720287357
reg_11_623_29_9_False_GBDT_XGBoost_0_nohp,reg,11,623,29,9,False,GBDT,XGBoost,0,nohp,0.1244363784790039,True,0.75515538198379,0.9993699348580724
reg_11_623_29_9_False_GBDT_LGBM_0_nohp,reg,11,623,29,9,False,GBDT,LGBM,0,nohp,0.0404646396636962,True,0.7719307108468928,0.960574446491312
reg_11_623_29_9_False_mlrnet_mlrnetfast_0_nohp,reg,11,623,29,9,False,mlrnet,mlrnetfast,0,nohp,1.023986577987671,True,0.7475158084031475,0.835358155451126
reg_11_623_29_9_False_NN_regularnetfast_0_nohp,reg,11,623,29,9,False,NN,regularnetfast,0,nohp,0.9241943359375,True,0.7312969906225573,0.921560890885808
reg_12_696_284_0_False_GLM_Ridge_0_nohp,reg,12,696,284,0,False,GLM,Ridge,0,nohp,0.2668368816375732,True,0.6091758668550562,0.8830893784354764
reg_12_696_284_0_False_GLM_Lasso_0_nohp,reg,12,696,284,0,False,GLM,Lasso,0,nohp,0.4979074001312256,True,0.7542753143058276,0.8225657178340897
reg_12_696_284_0_False_GLM_Enet_0_nohp,reg,12,696,284,0,False,GLM,Enet,0,nohp,0.4459016323089599,True,0.7531851835836851,0.830731130020117
reg_12_696_284_0_False_TREE_CART_0_nohp,reg,12,696,284,0,False,TREE,CART,0,nohp,0.0188922882080078,True,0.560322580645161,1.0
reg_12_696_284_0_False_RF_XRF_0_nohp,reg,12,696,284,0,False,RF,XRF,0,nohp,1.3935070037841797,True,0.5632249193548386,1.0
reg_12_696_284_0_False_GBDT_xgb_sklearn_0_nohp,reg,12,696,284,0,False,GBDT,xgb_sklearn,0,nohp,0.3478105068206787,True,0.736291480273515,0.9214577837255932
reg_12_696_284_0_False_SVM_Kernel_0_nohp,reg,12,696,284,0,False,SVM,Kernel,0,nohp,0.0295841693878173,True,0.5888862138510156,0.8837588329183389
reg_12_696_284_0_False_SVM_NuSVM_0_nohp,reg,12,696,284,0,False,SVM,NuSVM,0,nohp,0.3358619213104248,True,0.6551516899606449,0.9509019585881407
reg_12_696_284_0_False_NN_MLP_sklearn_0_nohp,reg,12,696,284,0,False,NN,MLP_sklearn,0,nohp,0.2304627895355224,True,0.5172616530753636,0.9999212266887773
reg_12_696_284_0_False_RF_RF_0_nohp,reg,12,696,284,0,False,RF,RF,0,nohp,1.0090067386627195,True,0.7234302741935483,0.967583099209177
reg_12_696_284_0_False_MARS_MARS_0_nohp,reg,12,696,284,0,False,MARS,MARS,0,nohp,0.9087765216827391,True,0.7257445493045009,0.8308374920174507
reg_12_696_284_0_False_GBDT_XGBoost_0_nohp,reg,12,696,284,0,False,GBDT,XGBoost,0,nohp,0.6551327705383301,True,0.6505243982646831,0.9999912676907078
reg_12_696_284_0_False_GBDT_LGBM_0_nohp,reg,12,696,284,0,False,GBDT,LGBM,0,nohp,0.1116025447845459,True,0.7232109518626515,0.9876473312881172
reg_12_696_284_0_False_mlrnet_mlrnetfast_0_nohp,reg,12,696,284,0,False,mlrnet,mlrnetfast,0,nohp,6.286704063415527,True,0.6684370152408481,0.9349255044875046
reg_12_696_284_0_False_NN_regularnetfast_0_nohp,reg,12,696,284,0,False,NN,regularnetfast,0,nohp,1.1010797023773191,True,0.6815926012670364,0.9419353863837852
reg_12_696_284_1_False_Baseline_Intercept_0_nohp,reg,12,696,284,1,False,Baseline,Intercept,0,nohp,0.0006868839263916,True,-0.0204238940165502,0.0
reg_12_696_284_1_False_GLM_Ridge_0_nohp,reg,12,696,284,1,False,GLM,Ridge,0,nohp,0.0295510292053222,True,0.6882544235945482,0.8717414234225785
reg_12_696_284_1_False_GLM_Lasso_0_nohp,reg,12,696,284,1,False,GLM,Lasso,0,nohp,0.4696917533874511,True,0.7427811196404384,0.8153747120983543
reg_12_696_284_1_False_GLM_Enet_0_nohp,reg,12,696,284,1,False,GLM,Enet,0,nohp,0.485938549041748,True,0.7481116235714389,0.8183088492910761
reg_12_696_284_1_False_TREE_CART_0_nohp,reg,12,696,284,1,False,TREE,CART,0,nohp,0.0192275047302246,True,0.52466581795035,1.0
reg_12_696_284_1_False_RF_XRF_0_nohp,reg,12,696,284,1,False,RF,XRF,0,nohp,1.3506982326507568,True,0.5755934914067473,1.0
reg_12_696_284_1_False_GBDT_xgb_sklearn_0_nohp,reg,12,696,284,1,False,GBDT,xgb_sklearn,0,nohp,0.3506250381469726,True,0.719397822229157,0.9249419468359412
reg_12_696_284_1_False_SVM_Kernel_0_nohp,reg,12,696,284,1,False,SVM,Kernel,0,nohp,0.0143449306488037,True,0.6003497188062574,0.8722888674049538
reg_12_696_284_1_False_SVM_NuSVM_0_nohp,reg,12,696,284,1,False,SVM,NuSVM,0,nohp,0.3383753299713135,True,0.661575189660875,0.9516984982888032
reg_12_696_284_1_False_NN_MLP_sklearn_0_nohp,reg,12,696,284,1,False,NN,MLP_sklearn,0,nohp,0.2181499004364013,True,0.5371878334301328,0.9999080169767616
reg_12_696_284_1_False_RF_RF_0_nohp,reg,12,696,284,1,False,RF,RF,0,nohp,0.999220371246338,True,0.7066625079567155,0.9687844106559312
reg_12_696_284_1_False_MARS_MARS_0_nohp,reg,12,696,284,1,False,MARS,MARS,0,nohp,0.6969966888427734,True,0.7253989498690416,0.8178000416552512
reg_12_696_284_1_False_GBDT_XGBoost_0_nohp,reg,12,696,284,1,False,GBDT,XGBoost,0,nohp,0.6154563426971436,True,0.7146071742450564,0.9999757117916516
reg_12_696_284_1_False_GBDT_LGBM_0_nohp,reg,12,696,284,1,False,GBDT,LGBM,0,nohp,0.0815348625183105,True,0.7009469151181189,0.9867739017497518
reg_12_696_284_1_False_mlrnet_mlrnetfast_0_nohp,reg,12,696,284,1,False,mlrnet,mlrnetfast,0,nohp,1.051347732543945,True,0.6983406319220494,0.8314768307168503
reg_12_696_284_1_False_NN_regularnetfast_0_nohp,reg,12,696,284,1,False,NN,regularnetfast,0,nohp,0.9878034591674804,True,0.6974641449324588,0.9396224734085592
reg_12_696_284_2_False_Baseline_Intercept_0_nohp,reg,12,696,284,2,False,Baseline,Intercept,0,nohp,0.0006501674652099,True,-0.0020880899395971,0.0
reg_12_696_284_2_False_GLM_Ridge_0_nohp,reg,12,696,284,2,False,GLM,Ridge,0,nohp,0.0225236415863037,True,0.6389904196872715,0.8725109170361929
reg_12_696_284_2_False_GLM_Lasso_0_nohp,reg,12,696,284,2,False,GLM,Lasso,0,nohp,0.3138613700866699,True,0.7670629976691197,0.8198337220637517
reg_12_696_284_2_False_GLM_Enet_0_nohp,reg,12,696,284,2,False,GLM,Enet,0,nohp,0.3061485290527344,True,0.7674694323517763,0.8193536818371501
reg_12_696_284_2_False_TREE_CART_0_nohp,reg,12,696,284,2,False,TREE,CART,0,nohp,0.0173985958099365,True,0.5675269500881478,1.0
reg_12_696_284_2_False_RF_XRF_0_nohp,reg,12,696,284,2,False,RF,XRF,0,nohp,1.3751795291900637,True,0.6242201439264763,1.0
reg_12_696_284_2_False_GBDT_xgb_sklearn_0_nohp,reg,12,696,284,2,False,GBDT,xgb_sklearn,0,nohp,0.347698450088501,True,0.7659714370214464,0.9188497387994748
reg_12_696_284_2_False_SVM_Kernel_0_nohp,reg,12,696,284,2,False,SVM,Kernel,0,nohp,0.013315200805664,True,0.6108396011767154,0.8728647232137082
reg_12_696_284_2_False_SVM_NuSVM_0_nohp,reg,12,696,284,2,False,SVM,NuSVM,0,nohp,0.3310503959655761,True,0.6682487795402577,0.9512428272378136
reg_12_696_284_2_False_NN_MLP_sklearn_0_nohp,reg,12,696,284,2,False,NN,MLP_sklearn,0,nohp,0.2121338844299316,True,0.3943180035877198,0.999917448615602
reg_12_696_284_2_False_RF_RF_0_nohp,reg,12,696,284,2,False,RF,RF,0,nohp,1.0080392360687256,True,0.7310611022802811,0.9683686276303154
reg_12_696_284_2_False_MARS_MARS_0_nohp,reg,12,696,284,2,False,MARS,MARS,0,nohp,0.6715631484985352,True,0.7420868012224806,0.8230881366007292
