id,task,dataset,n,p,dataset_seed,category,method,method_seed,HPs,time,success,ACC,AUC,ACCtrain,AUCtrain
clf_19_4333_1628_6_TREE_CART_0_nohp,clf,19,4333,1628,6,TREE,CART,0,nohp,1.294318675994873,True,0.6236162361623616,0.6247378592869772,1.0,1.0
clf_19_4333_1628_6_TREE_XCART_0_nohp,clf,19,4333,1628,6,TREE,XCART,0,nohp,0.07989692687988281,True,0.5857933579335793,0.5862871280343216,1.0,1.0
clf_19_4333_1628_6_RF_XRF_0_nohp,clf,19,4333,1628,6,RF,XRF,0,nohp,2.635674476623535,True,0.7223247232472325,0.7982047644502926,1.0,1.0
clf_19_4333_1628_6_GBDT_xgb_sklearn_0_nohp,clf,19,4333,1628,6,GBDT,xgb_sklearn,0,nohp,20.883950233459473,True,0.7204797047970479,0.7954959770823911,0.8176782829448419,0.9023460795585095
clf_19_4333_1628_6_GBDT_ADABoost_0_nohp,clf,19,4333,1628,6,GBDT,ADABoost,0,nohp,5.926195383071899,True,0.6974169741697417,0.7802404155872638,0.7470574659589199,0.8299298000614697
clf_19_4333_1628_6_NN_MLP_sklearn_0_nohp,clf,19,4333,1628,6,NN,MLP_sklearn,0,nohp,5.206644535064697,True,0.6817343173431735,0.7507470153652152,1.0,1.0
clf_19_4333_1628_6_RF_RF_0_nohp,clf,19,4333,1628,6,RF,RF,0,nohp,2.5045905113220215,True,0.7001845018450185,0.783177076908316,1.0,1.0
clf_19_4333_1628_6_GBDT_XGBoost_0_nohp,clf,19,4333,1628,6,GBDT,XGBoost,0,nohp,19.67818546295166,True,0.709409594095941,0.7839720657373521,1.0,1.0
clf_19_4333_1628_6_GBDT_LGBM_0_nohp,clf,19,4333,1628,6,GBDT,LGBM,0,nohp,2.729534387588501,True,0.716789667896679,0.8008141782145647,0.9951534733441034,0.9999471411684615
clf_19_4333_1628_6_mlrnet_mlrnetfast_0_nohp,clf,19,4333,1628,6,mlrnet,mlrnetfast,0,nohp,1.7670860290527344,True,0.7029520295202952,0.7814431788587799,0.8001384721901684,0.8757776962160322
clf_19_4333_1628_6_NN_regularnetfast_0_nohp,clf,19,4333,1628,6,NN,regularnetfast,0,nohp,1.2293388843536377,True,0.7103321033210332,0.785065175377277,0.8001384721901684,0.8779585492978941
clf_19_4333_1628_7_Baseline_Intercept_0_nohp,clf,19,4333,1628,7,Baseline,Intercept,0,nohp,0.0045316219329833984,True,0.514760147601476,0.47414071887882414,0.4855758135241172,0.4941175655982888
clf_17_26048_34_0_GBDT_CAT_0_nohp,clf,17,26048,34,0,GBDT,CAT,0,nohp,424.4341690540314,True,0.8644249961615231,0.9212300537593973,0.893926597051597,0.9502082180994988
clf_17_26048_34_0_mlrnet_mlrnetstandard_0_nohp,clf,17,26048,34,0,mlrnet,mlrnetstandard,0,nohp,82.55469250679016,True,0.8476892369107938,0.9028841655182612,0.8551904176904177,0.9130320366957891
clf_17_26048_34_0_mlrnet_mlrnetresblock_0_nohp,clf,17,26048,34,0,mlrnet,mlrnetresblock,0,nohp,79.91921734809875,True,0.8456932289267619,0.9013130704047954,0.855152027027027,0.9123418828470381
clf_17_26048_34_0_NN_regularnetstandard_0_nohp,clf,17,26048,34,0,NN,regularnetstandard,0,nohp,12.550055742263794,True,0.8452326116996776,0.90147382591746,0.8546913390663391,0.915894929446089
clf_17_26048_34_0_NN_regularnetresblock_0_nohp,clf,17,26048,34,0,NN,regularnetresblock,0,nohp,82.0809805393219,True,0.8314140948871488,0.8999069377285922,0.8383369164619164,0.9071743700030236
clf_19_4333_1628_7_GLM_Ridge_0_nohp,clf,19,4333,1628,7,GLM,Ridge,0,nohp,507.544668674469,True,0.7232472324723247,0.7911241374849793,0.7952919455342718,0.868899934380406
clf_19_4333_1628_7_GLM_LinearRidge_0_nohp,clf,19,4333,1628,7,GLM,LinearRidge,0,nohp,3.477152109146118,True,0.6411439114391144,0.7108961986363156,0.8712208631433187,0.939475938061921
clf_17_26048_34_1_GBDT_CAT_0_nohp,clf,17,26048,34,1,GBDT,CAT,0,nohp,428.10793447494507,True,0.8691847075080608,0.9213560233256467,0.8913928132678133,0.949643257611043
clf_17_26048_34_1_mlrnet_mlrnetstandard_0_nohp,clf,17,26048,34,1,mlrnet,mlrnetstandard,0,nohp,77.95709824562073,True,0.8513741747274681,0.901564119437031,0.8553055896805897,0.9154090037440642
clf_17_26048_34_1_mlrnet_mlrnetresblock_0_nohp,clf,17,26048,34,1,mlrnet,mlrnetresblock,0,nohp,80.0463662147522,True,0.8498387839705205,0.9011447801626565,0.8574938574938575,0.9177190923554047
clf_17_26048_34_1_NN_regularnetstandard_0_nohp,clf,17,26048,34,1,NN,regularnetstandard,0,nohp,12.615440607070923,True,0.8484569322892677,0.9008728251291,0.8562269656019657,0.9195179398719195
clf_17_26048_34_1_NN_regularnetresblock_0_nohp,clf,17,26048,34,1,NN,regularnetresblock,0,nohp,82.15887689590454,True,0.8509135575003839,0.898011309582906,0.8610257985257985,0.9217915560707084
clf_17_26048_34_2_GBDT_CAT_0_nohp,clf,17,26048,34,2,GBDT,CAT,0,nohp,429.5014102458954,True,0.8576692768309535,0.9173371630341268,0.8942337223587223,0.9511021884633436
clf_17_26048_34_2_mlrnet_mlrnetstandard_0_nohp,clf,17,26048,34,2,mlrnet,mlrnetstandard,0,nohp,77.9647376537323,True,0.8395516658989712,0.8965565339628825,0.8591446560196561,0.917975699674311
clf_17_26048_34_2_mlrnet_mlrnetresblock_0_nohp,clf,17,26048,34,2,mlrnet,mlrnetresblock,0,nohp,79.92275667190552,True,0.8377091969906341,0.8949151055962963,0.8645193488943489,0.9228156006611988
clf_17_26048_34_2_NN_regularnetstandard_0_nohp,clf,17,26048,34,2,NN,regularnetstandard,0,nohp,12.567288875579834,True,0.8349454936281283,0.8935514948379696,0.8569179975429976,0.9174049299091628
clf_17_26048_34_2_NN_regularnetresblock_0_nohp,clf,17,26048,34,2,NN,regularnetresblock,0,nohp,82.16486716270447,True,0.8387839705204975,0.890638250747675,0.8689342751842751,0.9274897391955623
clf_17_26048_34_3_GBDT_CAT_0_nohp,clf,17,26048,34,3,GBDT,CAT,0,nohp,429.42414808273315,True,0.8645785352372178,0.9232707828206237,0.8926213144963145,0.9492568025808563
clf_17_26048_34_3_mlrnet_mlrnetstandard_0_nohp,clf,17,26048,34,3,mlrnet,mlrnetstandard,0,nohp,77.96741461753845,True,0.849531705819131,0.9012777723225264,0.8558046683046683,0.9142742117226177
clf_17_26048_34_3_mlrnet_mlrnetresblock_0_nohp,clf,17,26048,34,3,mlrnet,mlrnetresblock,0,nohp,80.1191840171814,True,0.8486104713649624,0.9024250843690975,0.8573786855036855,0.9160829932008929
clf_17_26048_34_3_NN_regularnetstandard_0_nohp,clf,17,26048,34,3,NN,regularnetstandard,0,nohp,12.629125356674194,True,0.8452326116996776,0.9017330436893864,0.8570331695331695,0.9190284026274287
clf_17_26048_34_3_NN_regularnetresblock_0_nohp,clf,17,26048,34,3,NN,regularnetresblock,0,nohp,82.19647145271301,True,0.8476892369107938,0.9023083661994438,0.863482800982801,0.9235353493818969
clf_17_26048_34_4_GBDT_CAT_0_nohp,clf,17,26048,34,4,GBDT,CAT,0,nohp,429.3700749874115,True,0.8601259020420697,0.9172460522599496,0.8946560196560197,0.9505926258154331
clf_17_26048_34_4_mlrnet_mlrnetstandard_0_nohp,clf,17,26048,34,4,mlrnet,mlrnetstandard,0,nohp,78.01014256477356,True,0.8464609243052357,0.8976366288463938,0.8586839680589681,0.9166697652324045
clf_17_26048_34_4_mlrnet_mlrnetresblock_0_nohp,clf,17,26048,34,4,mlrnet,mlrnetresblock,0,nohp,79.91282963752747,True,0.8447719944725933,0.8987306202208031,0.8558814496314496,0.9139583152483193
clf_17_26048_34_4_NN_regularnetstandard_0_nohp,clf,17,26048,34,4,NN,regularnetstandard,0,nohp,12.472788333892822,True,0.8458467680024566,0.8972223034326425,0.8578009828009828,0.9195119819246313
clf_17_26048_34_4_NN_regularnetresblock_0_nohp,clf,17,26048,34,4,NN,regularnetresblock,0,nohp,82.10136008262634,True,0.8444649163212038,0.8970946580539536,0.8640202702702703,0.9226560575955451
clf_17_26048_34_5_GBDT_CAT_0_nohp,clf,17,26048,34,5,GBDT,CAT,0,nohp,430.88717913627625,True,0.8644249961615231,0.9201875661933274,0.8925061425061425,0.9500633796905786
clf_17_26048_34_5_mlrnet_mlrnetstandard_0_nohp,clf,17,26048,34,5,mlrnet,mlrnetstandard,0,nohp,78.01185464859009,True,0.8499923230462153,0.8982731185481836,0.8550752457002457,0.913615293623706
clf_17_26048_34_5_mlrnet_mlrnetresblock_0_nohp,clf,17,26048,34,5,mlrnet,mlrnetresblock,0,nohp,79.9099006652832,True,0.8493781667434362,0.8963801520202137,0.8519272113022113,0.9093871561781997
clf_17_26048_34_5_NN_regularnetstandard_0_nohp,clf,17,26048,34,5,NN,regularnetstandard,0,nohp,12.559173822402954,True,0.8440042990941194,0.897763088388747,0.8567644348894349,0.9218186047796778
clf_17_26048_34_5_NN_regularnetresblock_0_nohp,clf,17,26048,34,5,NN,regularnetresblock,0,nohp,82.19400548934937,True,0.8496852448948258,0.8988865859465873,0.8647880835380836,0.9246486164557624
clf_17_26048_34_6_GBDT_CAT_0_nohp,clf,17,26048,34,6,GBDT,CAT,0,nohp,429.3668134212494,True,0.8717948717948718,0.9261013781521391,0.8911624692874693,0.9487301866045772
clf_17_26048_34_6_mlrnet_mlrnetstandard_0_nohp,clf,17,26048,34,6,mlrnet,mlrnetstandard,0,nohp,77.98926949501038,True,0.8550591125441425,0.9086896119086983,0.8538467444717445,0.9122101736052648
clf_17_26048_34_6_mlrnet_mlrnetresblock_0_nohp,clf,17,26048,34,6,mlrnet,mlrnetresblock,0,nohp,80.0714476108551,True,0.8519883310302472,0.908485862341617,0.8547681203931204,0.9153433470144308
clf_17_26048_34_6_NN_regularnetstandard_0_nohp,clf,17,26048,34,6,NN,regularnetstandard,0,nohp,12.55657696723938,True,0.8490710885920467,0.9069004972848638,0.8512745700245701,0.915006488206145
clf_17_26048_34_6_NN_regularnetresblock_0_nohp,clf,17,26048,34,6,NN,regularnetresblock,0,nohp,82.26052165031433,True,0.8532166436358053,0.905683685004999,0.8621007371007371,0.9229043540103801
clf_17_26048_34_7_GBDT_CAT_0_nohp,clf,17,26048,34,7,GBDT,CAT,0,nohp,429.52874875068665,True,0.8699524028865346,0.9245639921680613,0.890970515970516,0.9489943575160439
clf_17_26048_34_7_mlrnet_mlrnetstandard_0_nohp,clf,17,26048,34,7,mlrnet,mlrnetstandard,0,nohp,77.98099732398987,True,0.8478427759864886,0.9037972902692223,0.8548065110565111,0.9118601983825754
clf_17_26048_34_7_mlrnet_mlrnetresblock_0_nohp,clf,17,26048,34,7,mlrnet,mlrnetresblock,0,nohp,80.04284834861755,True,0.8473821587594043,0.9011712994775174,0.8587607493857494,0.9166361078676584
clf_17_26048_34_7_NN_regularnetstandard_0_nohp,clf,17,26048,34,7,NN,regularnetstandard,0,nohp,12.553923606872559,True,0.844925533548288,0.9030706428763728,0.8541922604422605,0.9154000726225137
clf_17_26048_34_7_NN_regularnetresblock_0_nohp,clf,17,26048,34,7,NN,regularnetresblock,0,nohp,82.19532036781311,True,0.836480884385076,0.8987587318590302,0.8354576167076168,0.9063220368854794
clf_17_26048_34_8_GBDT_CAT_0_nohp,clf,17,26048,34,8,GBDT,CAT,0,nohp,423.4903826713562,True,0.8656533087670812,0.9251516787502203,0.8926213144963145,0.9493745447479851
clf_17_26048_34_8_mlrnet_mlrnetstandard_0_nohp,clf,17,26048,34,8,mlrnet,mlrnetstandard,0,nohp,77.8809027671814,True,0.8502994011976048,0.9078862783454307,0.8561501842751843,0.9142055248153952
clf_17_26048_34_8_mlrnet_mlrnetresblock_0_nohp,clf,17,26048,34,8,mlrnet,mlrnetresblock,0,nohp,79.94047689437866,True,0.8489175495163519,0.9063639513168171,0.8570715601965602,0.9154978328852303
clf_17_26048_34_8_NN_regularnetstandard_0_nohp,clf,17,26048,34,8,NN,regularnetstandard,0,nohp,12.436992883682251,True,0.8476892369107938,0.9055197274917962,0.862791769041769,0.9258163653123759
clf_17_26048_34_8_NN_regularnetresblock_0_nohp,clf,17,26048,34,8,NN,regularnetresblock,0,nohp,82.09429979324341,True,0.85014586212191,0.9081393369460603,0.8648648648648649,0.9248601777857688
clf_17_26048_34_9_GBDT_CAT_0_nohp,clf,17,26048,34,9,GBDT,CAT,0,nohp,407.29868364334106,True,0.8731767234761246,0.9244279480066979,0.890509828009828,0.9493175314755086
clf_17_26048_34_9_mlrnet_mlrnetstandard_0_nohp,clf,17,26048,34,9,mlrnet,mlrnetstandard,0,nohp,77.46475458145142,True,0.857362198679564,0.9060576335475989,0.8539235257985258,0.9160175188074842
clf_17_26048_34_9_mlrnet_mlrnetresblock_0_nohp,clf,17,26048,34,9,mlrnet,mlrnetresblock,0,nohp,79.64457774162292,True,0.8542914171656687,0.9046338556334395,0.8569947788697788,0.9173351773811121
clf_17_26048_34_9_NN_regularnetstandard_0_nohp,clf,17,26048,34,9,NN,regularnetstandard,0,nohp,12.05698013305664,True,0.8522954091816367,0.9044688651292113,0.8537315724815725,0.9171212899539801
clf_17_26048_34_9_NN_regularnetresblock_0_nohp,clf,17,26048,34,9,NN,regularnetresblock,0,nohp,81.6858172416687,True,0.8592046675879011,0.9068651464548727,0.8635595823095823,0.9241358388634998
clf_18_27572_272_0_GBDT_CAT_0_nohp,clf,18,27572,272,0,GBDT,CAT,0,nohp,956.7215101718903,True,0.9714202814449442,0.9957762653568617,0.9890105904540839,0.9990343690823908
clf_18_27572_272_0_mlrnet_mlrnetstandard_0_nohp,clf,18,27572,272,0,mlrnet,mlrnetstandard,0,nohp,88.91241312026978,True,0.9628608733497751,0.9912546327402316,0.9755549107790512,0.9962975970504445
clf_18_27572_272_0_mlrnet_mlrnetresblock_0_nohp,clf,18,27572,272,0,mlrnet,mlrnetresblock,0,nohp,89.47523617744446,True,0.9606847526476135,0.9908566299420266,0.9683374437835486,0.9933588159995942
clf_18_27572_272_0_NN_regularnetstandard_0_nohp,clf,18,27572,272,0,NN,regularnetstandard,0,nohp,17.24860191345215,True,0.96315102277673,0.9910699503928407,0.9717829682286377,0.9950919334428654
clf_18_27572_272_0_NN_regularnetresblock_0_nohp,clf,18,27572,272,0,NN,regularnetresblock,0,nohp,91.5847487449646,True,0.9448716088785725,0.9886873835837959,0.9474104163644277,0.9894771853296053
clf_18_27572_272_1_GBDT_CAT_0_nohp,clf,18,27572,272,1,GBDT,CAT,0,nohp,955.4378156661987,True,0.9724358044392862,0.9958578091884586,0.9891193964891919,0.9990238184040369
clf_18_27572_272_1_mlrnet_mlrnetstandard_0_nohp,clf,18,27572,272,1,mlrnet,mlrnetstandard,0,nohp,84.13003778457642,True,0.9627157986362977,0.9884677002152763,0.9736689395038445,0.9960317393728386
clf_18_27572_272_1_mlrnet_mlrnetresblock_0_nohp,clf,18,27572,272,1,mlrnet,mlrnetresblock,0,nohp,89.46579599380493,True,0.9614101262150008,0.9899154957195068,0.9726534165095024,0.9949730474842732
clf_18_27572_272_1_NN_regularnetstandard_0_nohp,clf,18,27572,272,1,NN,regularnetstandard,0,nohp,17.222159147262573,True,0.9634411722036849,0.9884887689201142,0.9762440156680691,0.9965853558866911
clf_18_27572_272_1_NN_regularnetresblock_0_nohp,clf,18,27572,272,1,NN,regularnetresblock,0,nohp,91.60982298851013,True,0.9450166835920499,0.985463949568613,0.9491150442477876,0.9902719635297756
clf_0_111_13_6_Baseline_Intercept_0_nohp,clf,0,111,13,6,Baseline,Intercept,0,nohp,0.1432342529296875,False,None,None,None,None
clf_0_111_13_6_GLM_Ridge_0_nohp,clf,0,111,13,6,GLM,Ridge,0,nohp,0.030396461486816406,False,None,None,None,None
clf_0_111_13_6_GLM_LinearRidge_0_nohp,clf,0,111,13,6,GLM,LinearRidge,0,nohp,0.012260198593139648,False,None,None,None,None
clf_0_111_13_6_GLM_Lasso_0_nohp,clf,0,111,13,6,GLM,Lasso,0,nohp,0.13446307182312012,False,None,None,None,None
clf_0_111_13_6_GLM_Enet_0_nohp,clf,0,111,13,6,GLM,Enet,0,nohp,0.2201826572418213,False,None,None,None,None
clf_0_111_13_6_QDA_QDA_0_nohp,clf,0,111,13,6,QDA,QDA,0,nohp,0.002776622772216797,False,None,None,None,None
clf_0_111_13_6_TREE_CART_0_nohp,clf,0,111,13,6,TREE,CART,0,nohp,0.0013799667358398438,False,None,None,None,None
clf_0_111_13_6_TREE_XCART_0_nohp,clf,0,111,13,6,TREE,XCART,0,nohp,0.0010190010070800781,False,None,None,None,None
clf_0_111_13_6_RF_XRF_0_nohp,clf,0,111,13,6,RF,XRF,0,nohp,0.0793764591217041,False,None,None,None,None
clf_0_111_13_6_GBDT_xgb_sklearn_0_nohp,clf,0,111,13,6,GBDT,xgb_sklearn,0,nohp,0.03733491897583008,False,None,None,None,None
clf_0_111_13_6_GBDT_ADABoost_0_nohp,clf,0,111,13,6,GBDT,ADABoost,0,nohp,0.05990719795227051,False,None,None,None,None
clf_0_111_13_6_NN_MLP_sklearn_0_nohp,clf,0,111,13,6,NN,MLP_sklearn,0,nohp,0.11150240898132324,False,None,None,None,None
clf_0_111_13_6_RF_RF_0_nohp,clf,0,111,13,6,RF,RF,0,nohp,0.10421991348266602,False,None,None,None,None
clf_0_111_13_6_GBDT_XGBoost_0_nohp,clf,0,111,13,6,GBDT,XGBoost,0,nohp,0.04252767562866211,False,None,None,None,None
clf_0_111_13_6_GBDT_CAT_0_nohp,clf,0,111,13,6,GBDT,CAT,0,nohp,10.096086025238037,False,None,None,None,None
clf_0_111_13_6_GBDT_LGBM_0_nohp,clf,0,111,13,6,GBDT,LGBM,0,nohp,0.029344558715820312,False,None,None,None,None
clf_0_111_13_6_mlrnet_mlrnetfast_0_nohp,clf,0,111,13,6,mlrnet,mlrnetfast,0,nohp,5.633629322052002,False,None,None,None,None
clf_0_111_13_6_mlrnet_mlrnetstandard_0_nohp,clf,0,111,13,6,mlrnet,mlrnetstandard,0,nohp,3.578400135040283,False,None,None,None,None
clf_0_111_13_6_mlrnet_mlrnetresblock_0_nohp,clf,0,111,13,6,mlrnet,mlrnetresblock,0,nohp,3.7415220737457275,False,None,None,None,None
clf_0_111_13_6_NN_regularnetfast_0_nohp,clf,0,111,13,6,NN,regularnetfast,0,nohp,0.9746336936950684,False,None,None,None,None
clf_0_111_13_6_NN_regularnetstandard_0_nohp,clf,0,111,13,6,NN,regularnetstandard,0,nohp,2.2982900142669678,False,None,None,None,None
clf_0_111_13_6_NN_regularnetresblock_0_nohp,clf,0,111,13,6,NN,regularnetresblock,0,nohp,4.15869402885437,False,None,None,None,None
clf_18_27572_272_2_GBDT_CAT_0_nohp,clf,18,27572,272,2,GBDT,CAT,0,nohp,974.6975059509277,True,0.9685187871753953,0.9952984747610443,0.9904976062672276,0.9991063474766037
clf_18_27572_272_2_mlrnet_mlrnetstandard_0_nohp,clf,18,27572,272,2,mlrnet,mlrnetstandard,0,nohp,84.65646266937256,True,0.9622805744958653,0.990585953364783,0.9795444653996809,0.9965816537526776
clf_18_27572_272_2_mlrnet_mlrnetresblock_0_nohp,clf,18,27572,272,2,mlrnet,mlrnetresblock,0,nohp,89.66573238372803,True,0.9582184825184971,0.9901201581966795,0.9714928188016828,0.9942786776905772
clf_18_27572_272_2_NN_regularnetstandard_0_nohp,clf,18,27572,272,2,NN,regularnetstandard,0,nohp,17.297308921813965,True,0.9602495285071811,0.990712974396835,0.9690990860293051,0.9941020843479934
clf_18_27572_272_2_NN_regularnetresblock_0_nohp,clf,18,27572,272,2,NN,regularnetresblock,0,nohp,91.66934013366699,True,0.938488321485565,0.9875875479103601,0.944218772667924,0.9894458682620116
clf_18_27572_272_3_GBDT_CAT_0_nohp,clf,18,27572,272,3,GBDT,CAT,0,nohp,969.2571680545807,True,0.9731611780066735,0.9961332400856713,0.9890468591324532,0.99903682313139
clf_18_27572_272_3_mlrnet_mlrnetstandard_0_nohp,clf,18,27572,272,3,mlrnet,mlrnetstandard,0,nohp,84.25820755958557,True,0.9646017699115044,0.9885053523741729,0.9778035688379515,0.9965037666766295
clf_18_27572_272_3_mlrnet_mlrnetresblock_0_nohp,clf,18,27572,272,3,mlrnet,mlrnetresblock,0,nohp,89.6192033290863,True,0.9627157986362977,0.9904192190092019,0.9728710285797185,0.9942311989347048
clf_18_27572_272_3_NN_regularnetstandard_0_nohp,clf,18,27572,272,3,NN,regularnetstandard,0,nohp,17.343243837356567,True,0.9648919193384593,0.9881609812651291,0.9786014797620775,0.9968604177267746
clf_18_27572_272_3_NN_regularnetresblock_0_nohp,clf,18,27572,272,3,NN,regularnetresblock,0,nohp,91.69845819473267,True,0.964456695198027,0.9847475548506478,0.9796895401131582,0.996811207620385
clf_18_27572_272_4_GBDT_CAT_0_nohp,clf,18,27572,272,4,GBDT,CAT,0,nohp,965.7449629306793,True,0.9701146090236472,0.995171487227785,0.9896634266647323,0.9991330529414042
clf_18_27572_272_4_mlrnet_mlrnetstandard_0_nohp,clf,18,27572,272,4,mlrnet,mlrnetstandard,0,nohp,84.04993295669556,True,0.9592340055128391,0.9880084927794851,0.9759175975627448,0.9961611427118413
clf_18_27572_272_4_mlrnet_mlrnetresblock_0_nohp,clf,18,27572,272,4,mlrnet,mlrnetresblock,0,nohp,89.5882351398468,True,0.9566226606702452,0.9872912949010277,0.9712389380530974,0.9939872093108464
clf_18_27572_272_4_NN_regularnetstandard_0_nohp,clf,18,27572,272,4,NN,regularnetstandard,0,nohp,17.30362033843994,True,0.9611199767880458,0.9868640742209446,0.9808501378209779,0.9975632205142182
clf_18_27572_272_4_NN_regularnetresblock_0_nohp,clf,18,27572,272,4,NN,regularnetresblock,0,nohp,91.55881857872009,True,0.9599593790802263,0.9841125954198473,0.9817931234585812,0.9975386363958756
clf_18_27572_272_5_GBDT_CAT_0_nohp,clf,18,27572,272,5,GBDT,CAT,0,nohp,938.088770866394,True,0.970694907877557,0.9953421865888621,0.9890468591324532,0.9990077235436438
clf_18_27572_272_5_mlrnet_mlrnetstandard_0_nohp,clf,18,27572,272,5,mlrnet,mlrnetstandard,0,nohp,83.91518902778625,True,0.9596692296532714,0.9903033079831685,0.9708037139126651,0.9947261524088999
clf_18_27572_272_5_mlrnet_mlrnetresblock_0_nohp,clf,18,27572,272,5,mlrnet,mlrnetresblock,0,nohp,89.5897810459137,True,0.9583635572319744,0.9902046638072385,0.9733062527201509,0.9943861546073574
clf_18_27572_272_5_NN_regularnetstandard_0_nohp,clf,18,27572,272,5,NN,regularnetstandard,0,nohp,17.278913974761963,True,0.9563325112432903,0.9913834159939697,0.9675032641810533,0.9937275817944132
clf_18_27572_272_5_NN_regularnetresblock_0_nohp,clf,18,27572,272,5,NN,regularnetresblock,0,nohp,91.46112632751465,True,0.9637313216306398,0.9846824185804585,0.9817568547802118,0.9966422300588644
clf_18_27572_272_6_GBDT_CAT_0_nohp,clf,18,27572,272,6,GBDT,CAT,0,nohp,936.1524937152863,True,0.973016103293196,0.9954306834619404,0.9894820832728856,0.9991131196991812
clf_18_27572_272_6_mlrnet_mlrnetstandard_0_nohp,clf,18,27572,272,6,mlrnet,mlrnetstandard,0,nohp,84.63463354110718,True,0.9643116204845495,0.989069859621849,0.9795444653996809,0.9972057638212369
clf_18_27572_272_6_mlrnet_mlrnetresblock_0_nohp,clf,18,27572,272,6,mlrnet,mlrnetresblock,0,nohp,89.49102592468262,True,0.9576381836645873,0.990074487416414,0.965762367619324,0.9931114810689146
clf_18_27572_272_6_NN_regularnetstandard_0_nohp,clf,18,27572,272,6,NN,regularnetstandard,0,nohp,17.23213005065918,True,0.9651820687654142,0.9898734177215189,0.9779123748730596,0.9967151576950244
clf_18_27572_272_6_NN_regularnetresblock_0_nohp,clf,18,27572,272,6,NN,regularnetresblock,0,nohp,91.59665727615356,True,0.9624256492093428,0.9873858365806827,0.9839692441607428,0.9973268528820863
clf_18_27572_272_7_GBDT_CAT_0_nohp,clf,18,27572,272,7,GBDT,CAT,0,nohp,935.4855091571808,True,0.9728710285797185,0.9959126788765376,0.9886479036703902,0.9989200438561497
clf_18_27572_272_7_mlrnet_mlrnetstandard_0_nohp,clf,18,27572,272,7,mlrnet,mlrnetstandard,0,nohp,84.49331402778625,True,0.9611199767880458,0.991326013478572,0.9718192369070071,0.9954819344637842
clf_18_27572_272_7_mlrnet_mlrnetresblock_0_nohp,clf,18,27572,272,7,mlrnet,mlrnetresblock,0,nohp,89.59453082084656,True,0.9605396779341361,0.9903584563766717,0.9691716233860438,0.9940054480798479
clf_18_27572_272_7_NN_regularnetstandard_0_nohp,clf,18,27572,272,7,NN,regularnetstandard,0,nohp,17.26160478591919,True,0.9641665457710721,0.9914167187247898,0.9742129696793849,0.9955804622377996
clf_18_27572_272_7_NN_regularnetresblock_0_nohp,clf,18,27572,272,7,NN,regularnetresblock,0,nohp,91.61887836456299,True,0.9618453503554331,0.9885407315166082,0.9679384883214855,0.9917167155675211
clf_18_27572_272_8_GBDT_CAT_0_nohp,clf,18,27572,272,8,GBDT,CAT,0,nohp,938.112966299057,True,0.9711301320179893,0.9959605255481195,0.9891556651675613,0.9990274080906465
clf_18_27572_272_8_mlrnet_mlrnetstandard_0_nohp,clf,18,27572,272,8,mlrnet,mlrnetstandard,0,nohp,84.19368362426758,True,0.9617002756419556,0.9913912231212805,0.9705861018424489,0.9950034150120883
clf_18_27572_272_8_mlrnet_mlrnetresblock_0_nohp,clf,18,27572,272,8,mlrnet,mlrnetresblock,0,nohp,89.5698070526123,True,0.9606847526476135,0.991731488130101,0.9710213259828812,0.9940741204795579
clf_18_27572_272_8_NN_regularnetstandard_0_nohp,clf,18,27572,272,8,NN,regularnetstandard,0,nohp,17.25812530517578,True,0.9582184825184971,0.9898509080571166,0.9639852023792252,0.9928514064267893
clf_18_27572_272_8_NN_regularnetresblock_0_nohp,clf,18,27572,272,8,NN,regularnetresblock,0,nohp,91.65000224113464,True,0.942115189322501,0.9880525853234352,0.9440374292760771,0.9892928940003423
clf_18_27572_272_9_GBDT_CAT_0_nohp,clf,18,27572,272,9,GBDT,CAT,0,nohp,932.0569143295288,True,0.9721456550123313,0.995241631258775,0.9889017844189758,0.9990932742278061
clf_18_27572_272_9_mlrnet_mlrnetstandard_0_nohp,clf,18,27572,272,9,mlrnet,mlrnetstandard,0,nohp,84.51949644088745,True,0.9563325112432903,0.9891564037701317,0.965762367619324,0.9934627656882765
clf_18_27572_272_9_mlrnet_mlrnetresblock_0_nohp,clf,18,27572,272,9,mlrnet,mlrnetresblock,0,nohp,89.5613284111023,True,0.96315102277673,0.9913725937269233,0.9732699840417816,0.9943952936366058
clf_18_27572_272_9_NN_regularnetstandard_0_nohp,clf,18,27572,272,9,NN,regularnetstandard,0,nohp,17.241251230239868,True,0.9627157986362977,0.9907012046386134,0.9750471492818802,0.9963604604277646
clf_18_27572_272_9_NN_regularnetresblock_0_nohp,clf,18,27572,272,9,NN,regularnetresblock,0,nohp,91.60542035102844,True,0.9638763963441173,0.9860088244990772,0.9815029740316263,0.9975778449169305
clf_19_4333_1628_0_GBDT_CAT_0_nohp,clf,19,4333,1628,0,GBDT,CAT,0,nohp,928.3103458881378,True,0.7380073800738007,0.8074191351719442,0.9494576505885068,0.989848446821738
clf_19_4333_1628_0_mlrnet_mlrnetstandard_0_nohp,clf,19,4333,1628,0,mlrnet,mlrnetstandard,0,nohp,10.938981056213379,True,0.7020295202952029,0.7714164113040518,0.788137549042234,0.8623008113487411
clf_19_4333_1628_0_mlrnet_mlrnetresblock_0_nohp,clf,19,4333,1628,0,mlrnet,mlrnetresblock,0,nohp,6.736110210418701,True,0.7020295202952029,0.773939393939394,0.7978306023540273,0.8747090227553473
