id,task,dataset,n,p,dataset_seed,strat,category,method,method_seed,HPs,time,success,ACC,AUC,ACCtrain,AUCtrain
clf_18_27572_272_5_False_GBDT_LGBM_0_nohp,clf,18,27572,272,5,False,GBDT,LGBM,0,nohp,2.0279769897460938,True,0.9669229653271435,0.9947861829072298,0.9852749165820398,0.9989381836135304
clf_17_26048_34_1_False_mlrnet_mlrnetfast_0_nohp,clf,17,26048,34,1,False,mlrnet,mlrnetfast,0,nohp,17.27759289741516,True,0.8506064793489944,0.9017282959812738,0.8536164004914005,0.914196224104787
clf_17_26048_34_1_False_NN_regularnetfast_0_nohp,clf,17,26048,34,1,False,NN,regularnetfast,0,nohp,4.357683420181274,True,0.8498387839705205,0.902753429309487,0.8553439803439803,0.9166263024782798
clf_17_26048_34_2_False_Baseline_Intercept_0_nohp,clf,17,26048,34,2,False,Baseline,Intercept,0,nohp,0.0123155117034912,True,0.6290495931214494,0.5017270781269204,0.6351735257985258,0.4983642542286325
clf_17_26048_34_2_False_GLM_Ridge_0_nohp,clf,17,26048,34,2,False,GLM,Ridge,0,nohp,5.825907468795776,True,0.839091048671887,0.8950150943299603,0.8480497542997543,0.9025573727313938
clf_17_26048_34_2_False_GLM_LinearRidge_0_nohp,clf,17,26048,34,2,False,GLM,LinearRidge,0,nohp,0.0699682235717773,True,0.8288039306003377,0.8823966697734443,0.836110257985258,0.8902407003746896
clf_18_27572_272_5_False_mlrnet_mlrnetfast_0_nohp,clf,18,27572,272,5,False,mlrnet,mlrnetfast,0,nohp,20.082013607025143,True,0.9586537066589293,0.9903378994784353,0.9679022196431162,0.9941783891397665
clf_18_27572_272_5_False_NN_regularnetfast_0_nohp,clf,18,27572,272,5,False,NN,regularnetfast,0,nohp,6.3390727043151855,True,0.9589438560858843,0.9908743470283823,0.9690265486725663,0.9936055107234592
clf_18_27572_272_6_False_Baseline_Intercept_0_nohp,clf,18,27572,272,6,False,Baseline,Intercept,0,nohp,0.0130190849304199,True,0.5964021471057595,0.49908504537709575,0.5896561729290585,0.5021536876885313
clf_17_26048_34_2_False_GLM_Lasso_0_nohp,clf,17,26048,34,2,False,GLM,Lasso,0,nohp,38.11119246482849,True,0.839091048671887,0.8950095891884141,0.8478961916461917,0.902558931461367
clf_17_26048_34_2_False_GLM_Enet_0_nohp,clf,17,26048,34,2,False,GLM,Enet,0,nohp,65.78474378585815,True,0.8384768923691079,0.8948308641279855,0.8476658476658476,0.9024709803245311
clf_17_26048_34_2_False_QDA_QDA_0_nohp,clf,17,26048,34,2,False,QDA,QDA,0,nohp,0.0734362602233886,True,0.5052970981114694,0.7355425381007006,0.5012668918918919,0.7308477394441838
clf_17_26048_34_2_False_TREE_CART_0_nohp,clf,17,26048,34,2,False,TREE,CART,0,nohp,0.1430487632751464,True,0.8146783356364194,0.7562853993404072,0.999654484029484,0.9999996729089952
clf_17_26048_34_2_False_TREE_XCART_0_nohp,clf,17,26048,34,2,False,TREE,XCART,0,nohp,0.0464110374450683,True,0.797328420082911,0.7238234360276946,0.999654484029484,0.9999996729089952
clf_17_26048_34_2_False_RF_XRF_0_nohp,clf,17,26048,34,2,False,RF,XRF,0,nohp,3.1982204914093018,True,0.8225088284968525,0.8656550222254087,0.999654484029484,0.9999996729089952
clf_17_26048_34_2_False_GBDT_xgb_sklearn_0_nohp,clf,17,26048,34,2,False,GBDT,xgb_sklearn,0,nohp,3.1591989994049072,True,0.8569015814524796,0.9140365106108402,0.8676673832923832,0.9238767565675352
clf_17_26048_34_2_False_GBDT_ADABoost_0_nohp,clf,17,26048,34,2,False,GBDT,ADABoost,0,nohp,1.2429039478302002,True,0.8518347919545525,0.9069938342414682,0.8586071867321867,0.9144903148434254
clf_17_26048_34_2_False_NN_MLP_sklearn_0_nohp,clf,17,26048,34,2,False,NN,MLP_sklearn,0,nohp,20.581067085266117,True,0.8363273453093812,0.8894533650497767,0.87442414004914,0.9349578931307593
clf_17_26048_34_2_False_RF_RF_0_nohp,clf,17,26048,34,2,False,RF,RF,0,nohp,2.8751680850982666,True,0.8377091969906341,0.8878193622229504,0.9996160933660934,0.9999994386956832
clf_17_26048_34_2_False_GBDT_XGBoost_0_nohp,clf,17,26048,34,2,False,GBDT,XGBoost,0,nohp,3.1420648097991943,True,0.8542914171656687,0.9144900446556598,0.9012592137592138,0.9579912055647273
clf_17_26048_34_2_False_GBDT_LGBM_0_nohp,clf,17,26048,34,2,False,GBDT,LGBM,0,nohp,0.6747970581054688,True,0.8599723629663749,0.9176289995493465,0.8861332923832924,0.9454803663341721
clf_17_26048_34_2_False_mlrnet_mlrnetfast_0_nohp,clf,17,26048,34,2,False,mlrnet,mlrnetfast,0,nohp,17.40533137321472,True,0.8401658222017504,0.8968200125978122,0.8595669533169533,0.9174124287733089
clf_17_26048_34_2_False_NN_regularnetfast_0_nohp,clf,17,26048,34,2,False,NN,regularnetfast,0,nohp,4.48590612411499,True,0.8357131890066022,0.8954551855872833,0.8586071867321867,0.9206885197809133
clf_17_26048_34_3_False_Baseline_Intercept_0_nohp,clf,17,26048,34,3,False,Baseline,Intercept,0,nohp,0.0124673843383789,True,0.6356517733763243,0.4911580057639932,0.6356726044226044,0.4985966622738076
clf_17_26048_34_3_False_GLM_Ridge_0_nohp,clf,17,26048,34,3,False,GLM,Ridge,0,nohp,5.903371572494507,True,0.8401658222017504,0.8980021002860974,0.8478194103194103,0.9017447419048724
clf_17_26048_34_3_False_GLM_LinearRidge_0_nohp,clf,17,26048,34,3,False,GLM,LinearRidge,0,nohp,0.0700840950012207,True,0.8300322432058959,0.8852032254979654,0.835764742014742,0.8891340912968292
clf_17_26048_34_3_False_GLM_Lasso_0_nohp,clf,17,26048,34,3,False,GLM,Lasso,0,nohp,32.28438401222229,True,0.841087056655919,0.8981047815094831,0.847742628992629,0.9018831731162551
clf_17_26048_34_3_False_GLM_Enet_0_nohp,clf,17,26048,34,3,False,GLM,Enet,0,nohp,73.24816346168518,True,0.841087056655919,0.8981051660833536,0.8477042383292384,0.9018748733795642
clf_17_26048_34_3_False_QDA_QDA_0_nohp,clf,17,26048,34,3,False,QDA,QDA,0,nohp,0.0919842720031738,True,0.5373867649316751,0.7339089805946588,0.5441492628992629,0.7348296738612816
clf_17_26048_34_3_False_TREE_CART_0_nohp,clf,17,26048,34,3,False,TREE,CART,0,nohp,0.1468570232391357,True,0.809765085214187,0.7457157188929092,0.9997312653562653,0.9999998021949914
clf_17_26048_34_3_False_TREE_XCART_0_nohp,clf,17,26048,34,3,False,TREE,XCART,0,nohp,0.0474514961242675,True,0.7974819591586059,0.7255704576505972,0.9997312653562653,0.9999998021949914
clf_17_26048_34_3_False_RF_XRF_0_nohp,clf,17,26048,34,3,False,RF,XRF,0,nohp,3.575343370437622,True,0.8357131890066022,0.8765209576094477,0.9997312653562653,0.9999998021949914
clf_17_26048_34_3_False_GBDT_xgb_sklearn_0_nohp,clf,17,26048,34,3,False,GBDT,xgb_sklearn,0,nohp,3.227452754974365,True,0.8592046675879011,0.9159340107132025,0.8680896805896806,0.9239956376002649
clf_17_26048_34_3_False_GBDT_ADABoost_0_nohp,clf,17,26048,34,3,False,GBDT,ADABoost,0,nohp,1.337208271026611,True,0.8538307999385844,0.9094297128438186,0.85995085995086,0.9143464509191559
clf_17_26048_34_3_False_NN_MLP_sklearn_0_nohp,clf,17,26048,34,3,False,NN,MLP_sklearn,0,nohp,21.666221141815186,True,0.8435436818670352,0.899356313074922,0.8721590909090909,0.932152110985952
clf_17_26048_34_3_False_RF_RF_0_nohp,clf,17,26048,34,3,False,RF,RF,0,nohp,3.043604612350464,True,0.8527560264087211,0.8971143115063733,0.999654484029484,0.9999987364700466
clf_17_26048_34_3_False_GBDT_XGBoost_0_nohp,clf,17,26048,34,3,False,GBDT,XGBoost,0,nohp,3.1651766300201416,True,0.8627360663288807,0.9193440272216766,0.9026028869778869,0.9596636228135896
clf_17_26048_34_3_False_GBDT_LGBM_0_nohp,clf,17,26048,34,3,False,GBDT,LGBM,0,nohp,0.7002246379852295,True,0.8642714570858283,0.9212691399210496,0.8834075552825553,0.9442365518288564
clf_17_26048_34_3_False_mlrnet_mlrnetfast_0_nohp,clf,17,26048,34,3,False,mlrnet,mlrnetfast,0,nohp,17.372130632400513,True,0.8473821587594043,0.9027230009273358,0.8566876535626535,0.9154418143205028
clf_17_26048_34_3_False_NN_regularnetfast_0_nohp,clf,17,26048,34,3,False,NN,regularnetfast,0,nohp,4.525927782058716,True,0.8446184553968985,0.9038055763723967,0.8549600737100738,0.9166414895876533
clf_17_26048_34_4_False_Baseline_Intercept_0_nohp,clf,17,26048,34,4,False,Baseline,Intercept,0,nohp,0.0129532814025878,True,0.6393367111929986,0.493042413244213,0.6334075552825553,0.4997964833087377
clf_17_26048_34_4_False_GLM_Ridge_0_nohp,clf,17,26048,34,4,False,GLM,Ridge,0,nohp,6.609777927398682,True,0.844925533548288,0.8933418447654693,0.8463221744471745,0.9029094125665931
clf_17_26048_34_4_False_GLM_LinearRidge_0_nohp,clf,17,26048,34,4,False,GLM,LinearRidge,0,nohp,0.080690860748291,True,0.8347919545524336,0.8764074273426321,0.8344978501228502,0.8906294308284384
clf_17_26048_34_4_False_GLM_Lasso_0_nohp,clf,17,26048,34,4,False,GLM,Lasso,0,nohp,33.77816843986511,True,0.844925533548288,0.8933659903636875,0.8462453931203932,0.9029170163102714
clf_17_26048_34_4_False_GLM_Enet_0_nohp,clf,17,26048,34,4,False,GLM,Enet,0,nohp,62.843265771865845,True,0.844925533548288,0.8933491537033081,0.8462837837837838,0.9029098787580657
clf_17_26048_34_4_False_QDA_QDA_0_nohp,clf,17,26048,34,4,False,QDA,QDA,0,nohp,0.0803947448730468,True,0.5071395670198066,0.7125187878857487,0.511402027027027,0.718209097324704
clf_17_26048_34_4_False_TREE_CART_0_nohp,clf,17,26048,34,4,False,TREE,CART,0,nohp,0.1488950252532959,True,0.8034699831107017,0.7390261519016552,0.9996928746928747,0.9999997427909115
clf_17_26048_34_4_False_TREE_XCART_0_nohp,clf,17,26048,34,4,False,TREE,XCART,0,nohp,0.0483825206756591,True,0.7979425763856901,0.7308844519575685,0.9996928746928747,0.9999997427909115
clf_17_26048_34_4_False_RF_XRF_0_nohp,clf,17,26048,34,4,False,RF,XRF,0,nohp,3.411844491958618,True,0.8277291570704745,0.8691547422215935,0.9996928746928747,0.9999997427909115
clf_17_26048_34_4_False_GBDT_xgb_sklearn_0_nohp,clf,17,26048,34,4,False,GBDT,xgb_sklearn,0,nohp,3.2198948860168457,True,0.8619683709504069,0.9121510047440227,0.8673986486486487,0.9248725890666847
clf_17_26048_34_4_False_GBDT_ADABoost_0_nohp,clf,17,26048,34,4,False,GBDT,ADABoost,0,nohp,1.3220953941345217,True,0.8567480423767849,0.9077235503896448,0.859490171990172,0.915540348068199
clf_18_27572_272_6_False_GLM_Ridge_0_nohp,clf,18,27572,272,6,False,GLM,Ridge,0,nohp,441.47209310531616,True,0.9461772812998694,0.986972475175151,0.9523066879442913,0.9891703752690859
clf_18_27572_272_6_False_GLM_LinearRidge_0_nohp,clf,18,27572,272,6,False,GLM,LinearRidge,0,nohp,0.8923380374908447,True,0.9416799651820688,0.9842613803079363,0.943928623240969,0.9859131865993714
clf_17_26048_34_4_False_NN_MLP_sklearn_0_nohp,clf,17,26048,34,4,False,NN,MLP_sklearn,0,nohp,21.86358594894409,True,0.8400122831260556,0.8968866796174084,0.8704315110565111,0.9329536203786761
clf_17_26048_34_4_False_RF_RF_0_nohp,clf,17,26048,34,4,False,RF,RF,0,nohp,3.048939943313598,True,0.8420082911100876,0.8897861770235186,0.999654484029484,0.9999993529583867
clf_17_26048_34_4_False_GBDT_XGBoost_0_nohp,clf,17,26048,34,4,False,GBDT,XGBoost,0,nohp,3.139594316482544,True,0.8588975894365116,0.9156136793036461,0.9001074938574939,0.9575540822297455
clf_17_26048_34_4_False_GBDT_LGBM_0_nohp,clf,17,26048,34,4,False,GBDT,LGBM,0,nohp,0.6984741687774658,True,0.8588975894365116,0.9164484644182634,0.8846744471744472,0.9451769558339844
clf_17_26048_34_4_False_mlrnet_mlrnetfast_0_nohp,clf,17,26048,34,4,False,mlrnet,mlrnetfast,0,nohp,17.394513607025146,True,0.8467680024566252,0.8973327858590847,0.8572635135135135,0.9154454138011967
clf_17_26048_34_4_False_NN_regularnetfast_0_nohp,clf,17,26048,34,4,False,NN,regularnetfast,0,nohp,4.484937906265259,True,0.8450790726239829,0.8990824281126808,0.8576858108108109,0.9192014140069641
clf_17_26048_34_5_False_Baseline_Intercept_0_nohp,clf,17,26048,34,5,False,Baseline,Intercept,0,nohp,0.012904405593872,True,0.6333486872409028,0.49587773328024864,0.6332539926289926,0.5010701971549383
clf_17_26048_34_5_False_GLM_Ridge_0_nohp,clf,17,26048,34,5,False,GLM,Ridge,0,nohp,6.858146667480469,True,0.8472286196837095,0.8970159982929603,0.8462070024570024,0.9018621607461141
clf_17_26048_34_5_False_GLM_LinearRidge_0_nohp,clf,17,26048,34,5,False,GLM,LinearRidge,0,nohp,0.0849595069885253,True,0.8369415016121603,0.885961354806644,0.8343826781326781,0.8888561181480927
clf_17_26048_34_5_False_GLM_Lasso_0_nohp,clf,17,26048,34,5,False,GLM,Lasso,0,nohp,40.73180460929871,True,0.8470750806080147,0.897008582038091,0.8462070024570024,0.9018629651334681
clf_17_26048_34_5_False_GLM_Enet_0_nohp,clf,17,26048,34,5,False,GLM,Enet,0,nohp,69.91511416435242,True,0.8470750806080147,0.897046443970845,0.8462453931203932,0.9018595947504554
clf_17_26048_34_5_False_QDA_QDA_0_nohp,clf,17,26048,34,5,False,QDA,QDA,0,nohp,0.082240343093872,True,0.5329341317365269,0.679151736574627,0.5389281326781327,0.6857460228173322
clf_17_26048_34_5_False_TREE_CART_0_nohp,clf,17,26048,34,5,False,TREE,CART,0,nohp,0.1456255912780761,True,0.8073084600030708,0.7387028319684822,0.9997696560196561,0.9999998552102763
clf_17_26048_34_5_False_TREE_XCART_0_nohp,clf,17,26048,34,5,False,TREE,XCART,0,nohp,0.0460960865020751,True,0.7939505604176262,0.7154868315937662,0.9997696560196561,0.9999998552102763
clf_17_26048_34_5_False_RF_XRF_0_nohp,clf,17,26048,34,5,False,RF,XRF,0,nohp,3.373398542404175,True,0.8335636419468755,0.8713718249972027,0.9997696560196561,0.9999998552102763
clf_17_26048_34_5_False_GBDT_xgb_sklearn_0_nohp,clf,17,26048,34,5,False,GBDT,xgb_sklearn,0,nohp,3.222475528717041,True,0.8619683709504069,0.9158634992752888,0.867360257985258,0.9239325628991697
clf_17_26048_34_5_False_GBDT_ADABoost_0_nohp,clf,17,26048,34,5,False,GBDT,ADABoost,0,nohp,1.319530963897705,True,0.857976354982343,0.9076142818853421,0.8587223587223587,0.9138682895342408
clf_17_26048_34_5_False_NN_MLP_sklearn_0_nohp,clf,17,26048,34,5,False,NN,MLP_sklearn,0,nohp,21.583338260650635,True,0.8446184553968985,0.8953080478075209,0.8731956388206388,0.9333437742811864
clf_17_26048_34_5_False_RF_RF_0_nohp,clf,17,26048,34,5,False,RF,RF,0,nohp,3.016416549682617,True,0.8453861507753724,0.8919350830490436,0.9997696560196561,0.9999995978063231
clf_17_26048_34_5_False_GBDT_XGBoost_0_nohp,clf,17,26048,34,5,False,GBDT,XGBoost,0,nohp,3.1332027912139893,True,0.8650391524643022,0.9176154268510062,0.898610257985258,0.9567640429843688
clf_17_26048_34_5_False_GBDT_LGBM_0_nohp,clf,17,26048,34,5,False,GBDT,LGBM,0,nohp,0.6971931457519531,True,0.8676493167511131,0.9194342308302822,0.8833691646191646,0.944765555876104
clf_17_26048_34_5_False_mlrnet_mlrnetfast_0_nohp,clf,17,26048,34,5,False,mlrnet,mlrnetfast,0,nohp,17.309871912002563,True,0.85014586212191,0.8968969478858468,0.8542306511056511,0.9126995549284553
clf_17_26048_34_5_False_NN_regularnetfast_0_nohp,clf,17,26048,34,5,False,NN,regularnetfast,0,nohp,4.496492385864258,True,0.8466144633809305,0.9009358142657518,0.8566876535626535,0.9193961037809303
clf_17_26048_34_6_False_Baseline_Intercept_0_nohp,clf,17,26048,34,6,False,Baseline,Intercept,0,nohp,0.0129280090332031,True,0.6301243666513128,0.4881559945370546,0.6314112407862408,0.49834066724206577
clf_17_26048_34_6_False_GLM_Ridge_0_nohp,clf,17,26048,34,6,False,GLM,Ridge,0,nohp,6.4053497314453125,True,0.8484569322892677,0.9040491142317569,0.8457079238329238,0.9003289120162766
clf_17_26048_34_6_False_GLM_LinearRidge_0_nohp,clf,17,26048,34,6,False,GLM,LinearRidge,0,nohp,0.0797603130340576,True,0.8400122831260556,0.8910303141193614,0.8332309582309583,0.8876943162398158
clf_17_26048_34_6_False_GLM_Lasso_0_nohp,clf,17,26048,34,6,False,GLM,Lasso,0,nohp,42.83379411697388,True,0.8484569322892677,0.9040493756167051,0.8456695331695332,0.9003310252683479
clf_17_26048_34_6_False_GLM_Enet_0_nohp,clf,17,26048,34,6,False,GLM,Enet,0,nohp,67.08644938468933,True,0.8483033932135728,0.904045716227431,0.8457079238329238,0.900329530725058
clf_17_26048_34_6_False_QDA_QDA_0_nohp,clf,17,26048,34,6,False,QDA,QDA,0,nohp,0.078798770904541,True,0.5496698909872563,0.7135235344472689,0.5491784398034398,0.7076953351005103
clf_17_26048_34_6_False_TREE_CART_0_nohp,clf,17,26048,34,6,False,TREE,CART,0,nohp,0.138676643371582,True,0.8185168125287886,0.7527376806006625,0.999654484029484,0.9999996745752514
clf_17_26048_34_6_False_TREE_XCART_0_nohp,clf,17,26048,34,6,False,TREE,XCART,0,nohp,0.0464591979980468,True,0.7976354982343006,0.7172979984447596,0.999654484029484,0.9999996745752514
clf_17_26048_34_6_False_RF_XRF_0_nohp,clf,17,26048,34,6,False,RF,XRF,0,nohp,3.376614809036255,True,0.8375556579149394,0.8799282498317333,0.999654484029484,0.9999996745752514
clf_17_26048_34_6_False_GBDT_xgb_sklearn_0_nohp,clf,17,26048,34,6,False,GBDT,xgb_sklearn,0,nohp,3.201916456222534,True,0.8694917856594503,0.9217118753716567,0.8645961302211302,0.9222076075708581
clf_17_26048_34_6_False_GBDT_ADABoost_0_nohp,clf,17,26048,34,6,False,GBDT,ADABoost,0,nohp,1.3264381885528564,True,0.863196683555965,0.9156346753272213,0.855612714987715,0.912680139170907
clf_17_26048_34_6_False_NN_MLP_sklearn_0_nohp,clf,17,26048,34,6,False,NN,MLP_sklearn,0,nohp,21.67407536506653,True,0.8487640104406572,0.9029920735014474,0.8703547297297297,0.932504556850438
clf_17_26048_34_6_False_RF_RF_0_nohp,clf,17,26048,34,6,False,RF,RF,0,nohp,3.0180318355560303,True,0.852141870105942,0.8992099639942234,0.9996160933660934,0.9999983407355412
clf_17_26048_34_6_False_GBDT_XGBoost_0_nohp,clf,17,26048,34,6,False,GBDT,XGBoost,0,nohp,3.1458115577697754,True,0.8670351604483341,0.9234843267050468,0.898495085995086,0.9570711844942581
clf_17_26048_34_6_False_GBDT_LGBM_0_nohp,clf,17,26048,34,6,False,GBDT,LGBM,0,nohp,0.6905517578125,True,0.8699524028865346,0.9260033587965837,0.8814496314496314,0.9426430724885235
clf_17_26048_34_6_False_mlrnet_mlrnetfast_0_nohp,clf,17,26048,34,6,False,mlrnet,mlrnetfast,0,nohp,17.32519769668579,True,0.8542914171656687,0.9089638047193054,0.8534628378378378,0.9118178559916743
clf_17_26048_34_6_False_NN_regularnetfast_0_nohp,clf,17,26048,34,6,False,NN,regularnetfast,0,nohp,4.499620199203491,True,0.8519883310302472,0.908681966398965,0.8538467444717445,0.9145112640553861
clf_17_26048_34_7_False_Baseline_Intercept_0_nohp,clf,17,26048,34,7,False,Baseline,Intercept,0,nohp,0.0178034305572509,True,0.6339628435436818,0.5016595413541826,0.6297604422604423,0.49763673518806173
clf_17_26048_34_7_False_GLM_Ridge_0_nohp,clf,17,26048,34,7,False,GLM,Ridge,0,nohp,6.290014028549194,True,0.8430830646399509,0.899500572964605,0.8468212530712531,0.9013088269367864
clf_17_26048_34_7_False_GLM_LinearRidge_0_nohp,clf,17,26048,34,7,False,GLM,LinearRidge,0,nohp,0.0859663486480712,True,0.8300322432058959,0.8869750055020635,0.8356495700245701,0.8884857804730155
clf_17_26048_34_7_False_GLM_Lasso_0_nohp,clf,17,26048,34,7,False,GLM,Lasso,0,nohp,35.92143201828003,True,0.8430830646399509,0.8993894972264684,0.8470899877149877,0.9014010128820977
clf_17_26048_34_7_False_GLM_Enet_0_nohp,clf,17,26048,34,7,False,GLM,Enet,0,nohp,67.50689101219177,True,0.8430830646399509,0.899571821779172,0.8467828624078624,0.9012865034853786
clf_17_26048_34_7_False_QDA_QDA_0_nohp,clf,17,26048,34,7,False,QDA,QDA,0,nohp,0.0835070610046386,True,0.5421464762782128,0.7245401865296551,0.5470669533169533,0.7328120239474645
clf_17_26048_34_7_False_TREE_CART_0_nohp,clf,17,26048,34,7,False,TREE,CART,0,nohp,0.143139362335205,True,0.8096115461384923,0.7436273689584303,0.9996928746928747,0.9999997422048195
clf_17_26048_34_7_False_TREE_XCART_0_nohp,clf,17,26048,34,7,False,TREE,XCART,0,nohp,0.0458223819732666,True,0.8010133578995855,0.7221099036886713,0.9996928746928747,0.9999997422048195
clf_17_26048_34_7_False_RF_XRF_0_nohp,clf,17,26048,34,7,False,RF,XRF,0,nohp,3.357442140579224,True,0.8375556579149394,0.8751650295818354,0.9996928746928747,0.9999997422048195
clf_17_26048_34_7_False_GBDT_xgb_sklearn_0_nohp,clf,17,26048,34,7,False,GBDT,xgb_sklearn,0,nohp,3.205491065979004,True,0.8621219100261016,0.9171259909210131,0.8662469287469288,0.9234804893477784
clf_17_26048_34_7_False_GBDT_ADABoost_0_nohp,clf,17,26048,34,7,False,GBDT,ADABoost,0,nohp,1.330844163894653,True,0.8569015814524796,0.9106521115640058,0.859259828009828,0.9142281317041097
clf_17_26048_34_7_False_NN_MLP_sklearn_0_nohp,clf,17,26048,34,7,False,NN,MLP_sklearn,0,nohp,21.611690759658813,True,0.8499923230462153,0.8989392460970262,0.8705082923832924,0.9333346255316755
clf_17_26048_34_7_False_RF_RF_0_nohp,clf,17,26048,34,7,False,RF,RF,0,nohp,3.012216329574585,True,0.8532166436358053,0.8966393705690932,0.999654484029484,0.9999991299412658
clf_17_26048_34_7_False_GBDT_XGBoost_0_nohp,clf,17,26048,34,7,False,GBDT,XGBoost,0,nohp,3.1409225463867188,True,0.8653462306156917,0.921646863978901,0.9002994471744472,0.9586194305979565
clf_17_26048_34_7_False_GBDT_LGBM_0_nohp,clf,17,26048,34,7,False,GBDT,LGBM,0,nohp,0.6918637752532959,True,0.8687240902809765,0.9228942354665994,0.8819487100737101,0.9444004433722636
clf_17_26048_34_7_False_mlrnet_mlrnetfast_0_nohp,clf,17,26048,34,7,False,mlrnet,mlrnetfast,0,nohp,17.322705507278442,True,0.8493781667434362,0.9035926600531559,0.8555743243243243,0.9144448689740285
clf_17_26048_34_7_False_NN_regularnetfast_0_nohp,clf,17,26048,34,7,False,NN,regularnetfast,0,nohp,4.456789255142212,True,0.8481498541378781,0.9044639386603309,0.8557278869778869,0.9173319776207036
clf_17_26048_34_8_False_Baseline_Intercept_0_nohp,clf,17,26048,34,8,False,Baseline,Intercept,0,nohp,0.0129742622375488,True,0.636419468754798,0.5016075705644425,0.635710995085995,0.5022358963023259
clf_17_26048_34_8_False_GLM_Ridge_0_nohp,clf,17,26048,34,8,False,GLM,Ridge,0,nohp,6.201018571853638,True,0.8435436818670352,0.9018360727703472,0.8466292997542998,0.9009093940537942
clf_17_26048_34_8_False_GLM_LinearRidge_0_nohp,clf,17,26048,34,8,False,GLM,LinearRidge,0,nohp,0.0788416862487793,True,0.8331030247197911,0.8907832186499302,0.8350353194103194,0.8882297603415662
clf_17_26048_34_8_False_GLM_Lasso_0_nohp,clf,17,26048,34,8,False,GLM,Lasso,0,nohp,39.7234468460083,True,0.8436972209427299,0.9019280940796669,0.8466676904176904,0.9009179892327414
clf_17_26048_34_8_False_GLM_Enet_0_nohp,clf,17,26048,34,8,False,GLM,Enet,0,nohp,72.50226140022278,True,0.8436972209427299,0.9019439957790113,0.846706081081081,0.900908380964414
clf_17_26048_34_8_False_QDA_QDA_0_nohp,clf,17,26048,34,8,False,QDA,QDA,0,nohp,0.0794031620025634,True,0.5846768002456625,0.715788015228093,0.5962070024570024,0.7275463593519531
clf_17_26048_34_8_False_TREE_CART_0_nohp,clf,17,26048,34,8,False,TREE,CART,0,nohp,0.1444025039672851,True,0.8119146322739137,0.7434791953635858,0.9995777027027027,0.9999995135562897
clf_17_26048_34_8_False_TREE_XCART_0_nohp,clf,17,26048,34,8,False,TREE,XCART,0,nohp,0.0456666946411132,True,0.7937970213419315,0.7143305332439362,0.9995777027027027,0.9999995135562897
clf_17_26048_34_8_False_RF_XRF_0_nohp,clf,17,26048,34,8,False,RF,XRF,0,nohp,3.3541910648345947,True,0.8381698142177184,0.8801370961098709,0.9995777027027027,0.9999995135562897
clf_17_26048_34_8_False_GBDT_xgb_sklearn_0_nohp,clf,17,26048,34,8,False,GBDT,xgb_sklearn,0,nohp,3.2045161724090576,True,0.8619683709504069,0.9197413862319438,0.868166461916462,0.9231977664563162
clf_17_26048_34_8_False_GBDT_ADABoost_0_nohp,clf,17,26048,34,8,False,GBDT,ADABoost,0,nohp,1.311107158660889,True,0.8556732688469215,0.9106090533327356,0.8591830466830467,0.9133459265167518
clf_17_26048_34_8_False_NN_MLP_sklearn_0_nohp,clf,17,26048,34,8,False,NN,MLP_sklearn,0,nohp,21.57035040855408,True,0.8483033932135728,0.9036011613975561,0.8699324324324325,0.9310344912148949
clf_17_26048_34_8_False_RF_RF_0_nohp,clf,17,26048,34,8,False,RF,RF,0,nohp,3.000931978225708,True,0.8507600184246891,0.9007769153205835,0.9995009213759214,0.9999986612747477
clf_17_26048_34_8_False_GBDT_XGBoost_0_nohp,clf,17,26048,34,8,False,GBDT,XGBoost,0,nohp,3.1280839443206787,True,0.8639643789344388,0.9219399916789794,0.8993012899262899,0.9565640058975632
clf_17_26048_34_8_False_GBDT_LGBM_0_nohp,clf,17,26048,34,8,False,GBDT,LGBM,0,nohp,0.6878023147583008,True,0.865806847842776,0.9236012630641585,0.8836762899262899,0.9437970736302186
clf_18_27572_272_6_False_GLM_Lasso_0_nohp,clf,18,27572,272,6,False,GLM,Lasso,0,nohp,727.2205522060394,True,0.9458871318729145,0.9870683256031832,0.9522704192659219,0.9891590042232632
clf_17_26048_34_8_False_mlrnet_mlrnetfast_0_nohp,clf,17,26048,34,8,False,mlrnet,mlrnetfast,0,nohp,17.40562129020691,True,0.8506064793489944,0.9081414224148268,0.8562653562653563,0.914672426353166
clf_17_26048_34_8_False_NN_regularnetfast_0_nohp,clf,17,26048,34,8,False,NN,regularnetfast,0,nohp,4.432844638824463,True,0.8481498541378781,0.9094217047247338,0.855267199017199,0.9179401381083645
clf_17_26048_34_9_False_Baseline_Intercept_0_nohp,clf,17,26048,34,9,False,Baseline,Intercept,0,nohp,0.0126049518585205,True,0.6351911561492399,0.4999537556306438,0.6321022727272727,0.49872892237284666
clf_17_26048_34_9_False_GLM_Ridge_0_nohp,clf,17,26048,34,9,False,GLM,Ridge,0,nohp,6.237325191497803,True,0.8524489482573315,0.903748680925086,0.8448633292383292,0.9002135675924611
clf_17_26048_34_9_False_GLM_LinearRidge_0_nohp,clf,17,26048,34,9,False,GLM,LinearRidge,0,nohp,0.0739526748657226,True,0.839091048671887,0.8895324563624283,0.8327702702702703,0.8876661963007633
clf_17_26048_34_9_False_GLM_Lasso_0_nohp,clf,17,26048,34,9,False,GLM,Lasso,0,nohp,32.21078109741211,True,0.8524489482573315,0.903753253108497,0.8448249385749386,0.9002132782947689
